plz;ort;landkreis;latitude;longitude;fluvial/HQ;AEP;floodrisk
840300;Ergolding;Landkreis Landshut;4,8603E+15;1,20781E+15;0,022;0,02%;Very Low
840300;Ergolding;Landkreis Landshut;4,85556E+16;1,21418E+16;0,022;0,02%;Very Low
840300;Ergolding;Landkreis Landshut;4,85623E+15;1,21721E+15;0,022;0,02%;Very Low
840300;Ergolding;Landkreis Landshut;4,8619E+16;1,21205E+16;0,022;0,02%;Very Low
840300;Ergolding;Landkreis Landshut;4,85699E+15;1,21458E+16;0,022;0,02%;Very Low
840320;Landshut;;4,85498E+15;1,20789E+16;0,262;0,30%;Low
840320;Landshut;;4,85474E+15;1,20917E+16;0,262;0,30%;Low
840320;Landshut;;4,8573E+16;1,20887E+16;0,262;0,30%;Low
840320;Landshut;;4,85781E+15;1,21038E+16;0,262;0,30%;Low
840320;Landshut;;4,85727E+15;1,21036E+16;0,262;0,30%;Low
840320;Landshut;;4,85663E+15;1,20435E+16;0,262;0,30%;Low
840320;Landshut;;4,85515E+15;1,20501E+16;0,262;0,30%;Low
840320;Landshut;;4,85487E+16;1,20822E+16;0,262;0,30%;Low
840320;Landshut;;4,85722E+15;1,20913E+16;0,262;0,30%;Low
840320;Altdorf;Landkreis Landshut;4,85609E+15;1,21073E+16;0,022;0,02%;Very Low
840320;Altdorf;Landkreis Landshut;4,85683E+15;1,20797E+15;0,022;0,02%;Very Low
840320;Altdorf;Landkreis Landshut;4,85513E+15;1,21037E+16;0,022;0,02%;Very Low
840320;Altdorf;Landkreis Landshut;4,85807E+15;1,20916E+16;0,022;0,02%;Very Low
840320;Altdorf;Landkreis Landshut;4,85785E+15;1,20998E+15;0,022;0,02%;Very Low
840320;Altdorf;Landkreis Landshut;4,85786E+16;1,2081E+16;0,022;0,02%;Very Low
840320;Altdorf;Landkreis Landshut;4,85693E+15;1,20919E+16;0,022;0,02%;Very Low
840320;Altdorf;Landkreis Landshut;4,85713E+16;1,21138E+16;0,022;0,02%;Very Low
840320;Altdorf;Landkreis Landshut;4,85683E+15;1,21078E+16;0,022;0,02%;Very Low
840340;Landshut;;4,8521E+15;1,20365E+15;0,262;0,30%;Low
840340;Landshut;;4,85163E+15;1,20893E+16;0,262;0,30%;Low
840340;Landshut;;4,85229E+15;1,20346E+16;0,262;0,30%;Low
840340;Landshut;;4,85194E+16;1,20728E+16;0,262;0,30%;Low
840340;Landshut;;4,85455E+15;1,216E+16;0,262;0,30%;Low
840340;Landshut;;4,85357E+16;1,20713E+16;0,262;0,30%;Low
840340;Landshut;;4,85404E+16;1,20937E+16;0,262;0,30%;Low
840340;Landshut;;4,85156E+15;1,20883E+16;0,262;0,30%;Low
840340;Landshut;;4,85162E+14;1,20788E+16;0,262;0,30%;Low
840480;Mainburg;Landkreis Kelheim;4,86234E+16;1,18158E+16;0,081;0,08%;Very Low
840480;Mainburg;Landkreis Kelheim;4,86284E+16;1,1817E+16;0,081;0,08%;Very Low
840480;Mainburg;Landkreis Kelheim;4,86126E+15;1,1759E+16;0,081;0,08%;Very Low
840480;Mainburg;Landkreis Kelheim;4,8644E+16;1,17794E+16;0,081;0,08%;Very Low
840480;Mainburg;Landkreis Kelheim;4,86279E+15;1,17767E+15;0,081;0,08%;Very Low
840480;Mainburg;Landkreis Kelheim;4,86846E+16;1,17813E+16;0,081;0,08%;Very Low
840510;Essenbach;Landkreis Landshut;4,86267E+15;1,2204E+16;0,022;0,02%;Very Low
840510;Essenbach;Landkreis Landshut;4,86199E+16;1,21808E+16;0,022;0,02%;Very Low
840510;Essenbach;Landkreis Landshut;4,8625E+16;1,2161E+16;0,022;0,02%;Very Low
840510;Essenbach;Landkreis Landshut;4,86324E+16;1,2193E+15;0,022;0,02%;Very Low
840510;Essenbach;Landkreis Landshut;4,8602E+15;1,22678E+16;0,022;0,02%;Very Low
840610;Ergoldsbach;Landkreis Landshut;4,87071E+15;1,2189E+16;0,022;0,02%;Very Low
840610;Ergoldsbach;Landkreis Landshut;4,86878E+15;1,21689E+16;0,022;0,02%;Very Low
840610;Ergoldsbach;Landkreis Landshut;4,86603E+16;1,22112E+15;0,022;0,02%;Very Low
840790;Bruckberg;Landkreis Landshut;4,85536E+16;1,1972E+16;0,022;0,02%;Very Low
840790;Bruckberg;Landkreis Landshut;4,85366E+14;1,20344E+16;0,022;0,02%;Very Low
840880;Neufahrn in Niederbayern;Landkreis Landshut;4,87228E+15;1,21004E+16;0,022;0,02%;Very Low
840880;Neufahrn in Niederbayern;Landkreis Landshut;4,87476E+16;1,21666E+16;0,022;0,02%;Very Low
840890;Aiglsbach;Landkreis Kelheim;4,86605E+15;1,1696E+16;0,081;0,08%;Very Low
840910;Attenhofen;Landkreis Kelheim;4,86519E+15;1,1881E+16;0,081;0,08%;Very Low
840920;Bayerbach b. Ergoldsbach;Landkreis Landshut;4,86935E+15;1,23278E+15;0,022;0,02%;Very Low
840940;Elsendorf;Landkreis Kelheim;4,86827E+15;1,18495E+16;0,081;0,08%;Very Low
840950;Furth;Landkreis Landshut;4,85934E+15;1,20216E+16;0,022;0,02%;Very Low
841000;Niederaichbach;Landkreis Landshut;4,85841E+15;1,23399E+16;0,022;0,02%;Very Low
841000;Niederaichbach;Landkreis Landshut;4,8576E+15;1,23152E+16;0,022;0,02%;Very Low
841010;Obersüßbach;Landkreis Landshut;4,85969E+15;1,19563E+15;0,022;0,02%;Very Low
841030;Postau;Landkreis Landshut;4,86518E+15;1,23337E+15;0,022;0,02%;Very Low
841040;Rudelzhausen;Landkreis Freising;4,85946E+15;1,1785E+16;0,136;0,15%;Low
841060;Volkenschwand;Landkreis Kelheim;4,86149E+15;1,18913E+16;0,081;0,08%;Very Low
841070;Weihmichl;Landkreis Landshut;4,86163E+15;1,19837E+16;0,022;0,02%;Very Low
841090;Wörth a.d. Isar;Landkreis Landshut;4,86229E+16;1,23301E+16;0,022;0,02%;Very Low
841300;Dingolfing;Landkreis Dingolfing-Landau;4,85768E+15;1,25021E+16;0,054;0,06%;Very Low
841300;Dingolfing;Landkreis Dingolfing-Landau;4,86133E+15;1,24691E+16;0,054;0,06%;Very Low
841300;Dingolfing;Landkreis Dingolfing-Landau;4,86472E+16;1,24831E+16;0,054;0,06%;Very Low
841300;Dingolfing;Landkreis Dingolfing-Landau;4,86442E+16;1,25164E+16;0,054;0,06%;Very Low
841300;Dingolfing;Landkreis Dingolfing-Landau;4,86022E+15;1,24772E+15;0,054;0,06%;Very Low
841300;Dingolfing;Landkreis Dingolfing-Landau;4,85947E+15;1,24944E+16;0,054;0,06%;Very Low
841300;Dingolfing;Landkreis Dingolfing-Landau;4,85806E+15;1,24967E+16;0,054;0,06%;Very Low
841600;Frontenhausen;Landkreis Dingolfing-Landau;4,85383E+15;1,25164E+16;0,054;0,06%;Very Low
841600;Frontenhausen;Landkreis Dingolfing-Landau;4,85441E+16;1,25179E+16;0,054;0,06%;Very Low
841640;Moosthenning;Landkreis Dingolfing-Landau;4,869E+15;1,24514E+16;0,054;0,06%;Very Low
841640;Moosthenning;Landkreis Dingolfing-Landau;4,86967E+16;1,25472E+16;0,054;0,06%;Very Low
841660;Adlkofen;Landkreis Landshut;4,85578E+15;1,22418E+16;0,022;0,02%;Very Low
841660;Adlkofen;Landkreis Landshut;4,85315E+14;1,23067E+13;0,022;0,02%;Very Low
841690;Altfraunhofen;Landkreis Landshut;4,84574E+16;1,21882E+15;0,022;0,02%;Very Low
841720;Buch am Erlbach;Landkreis Landshut;4,84513E+16;1,20381E+16;0,022;0,02%;Very Low
841740;Eching;Landkreis Landshut;4,85061E+16;1,20771E+16;0,022;0,02%;Very Low
841740;Eching;Landkreis Landshut;4,84774E+16;1,2004E+16;0,022;0,02%;Very Low
841750;Gerzen;Landkreis Landshut;4,8497E+15;1,24178E+16;0,022;0,02%;Very Low
841750;Schalkham;Landkreis Landshut;4,84651E+16;1,24169E+16;0,022;0,02%;Very Low
841770;Gottfrieding;Landkreis Dingolfing-Landau;4,86008E+15;1,25295E+16;0,054;0,06%;Very Low
841800;Loiching;Landkreis Dingolfing-Landau;4,85736E+16;1,24349E+16;0,054;0,06%;Very Low
841830;Niederviehbach;Landkreis Dingolfing-Landau;4,86284E+15;1,23728E+16;0,054;0,06%;Very Low
841840;Tiefenbach;Landkreis Landshut;4,85049E+15;1,21227E+16;0,022;0,02%;Very Low
841840;Tiefenbach;Landkreis Landshut;4,84951E+15;1,21018E+16;0,022;0,02%;Very Low
841860;Vilsheim;Landkreis Landshut;4,84434E+16;1,21091E+14;0,022;0,02%;Very Low
841870;Weng;Landkreis Landshut;4,86503E+16;1,23763E+16;0,022;0,02%;Very Low
841890;Wurmsham;Landkreis Landshut;4,83682E+15;1,23298E+16;0,022;0,02%;Very Low
941370;Bayerbach;Landkreis Rottal-Inn;4,83904E+16;1,31023E+16;0,023;0,02%;Very Low
94424;Arnstorf;Landkreis Rottal-Inn;48,562383;12,817291;HQ40;2,50%;Medium
843070;Eggenfelden;Landkreis Rottal-Inn;4,84124E+15;1,274E+16;0,023;0,02%;Very Low
843070;Eggenfelden;Landkreis Rottal-Inn;4,84082E+15;1,27257E+16;0,023;0,02%;Very Low
843070;Eggenfelden;Landkreis Rottal-Inn;4,84319E+15;1,27402E+16;0,023;0,02%;Very Low
843070;Eggenfelden;Landkreis Rottal-Inn;4,84357E+16;1,27469E+15;0,023;0,02%;Very Low
843850;Egglham;Landkreis Rottal-Inn;4,84954E+15;1,30825E+16;0,023;0,02%;Very Low
941400;Ering;Landkreis Rottal-Inn;4,82971E+15;1,31241E+16;0,023;0,02%;Very Low
843320;Hebertsfelden;Landkreis Rottal-Inn;4,84565E+15;1,28287E+16;0,023;0,02%;Very Low
843320;Hebertsfelden;Landkreis Rottal-Inn;4,84449E+15;1,2779E+16;0,023;0,02%;Very Low
843810;Johanniskirchen;Landkreis Rottal-Inn;4,85483E+15;1,29441E+16;0,023;0,02%;Very Low
843870;Julbach;Landkreis Rottal-Inn;4,82604E+15;1,29643E+16;0,023;0,02%;Very Low
843750;Kirchdorf am Inn;Landkreis Rottal-Inn;4,82416E+16;1,29604E+16;0,023;0,02%;Very Low
843750;Kirchdorf am Inn;Landkreis Rottal-Inn;4,82456E+16;1,29914E+16;0,023;0,02%;Very Low
843330;Malgersdorf;Landkreis Rottal-Inn;4,85224E+15;1,27282E+16;0,023;0,02%;Very Low
843230;Massing;Landkreis Rottal-Inn;4,83848E+14;1,2606E+16;0,023;0,02%;Very Low
843230;Massing;Landkreis Rottal-Inn;4,84189E+16;1,26249E+16;0,023;0,02%;Very Low
843350;Mitterskirchen;Landkreis Rottal-Inn;4,83636E+15;1,27163E+16;0,023;0,02%;Very Low
843470;Pfarrkirchen;Landkreis Rottal-Inn;4,8471E+16;1,29717E+16;0,023;0,02%;Very Low
843470;Pfarrkirchen;Landkreis Rottal-Inn;4,84458E+15;1,29799E+16;0,023;0,02%;Very Low
843470;Pfarrkirchen;Landkreis Rottal-Inn;4,84743E+16;1,30024E+16;0,023;0,02%;Very Low
843470;Pfarrkirchen;Landkreis Rottal-Inn;4,84383E+15;1,29407E+16;0,023;0,02%;Very Low
843470;Pfarrkirchen;Landkreis Rottal-Inn;4,8469E+16;1,29693E+15;0,023;0,02%;Very Low
944390;Roßbach;Landkreis Rottal-Inn;48,60116;12,92311;HQ40;2,50%;Medium
843370;Schönau;Landkreis Rottal-Inn;4,84816E+14;1,28569E+16;0,023;0,02%;Very Low
843590;Simbach;Landkreis Rottal-Inn;4,83201E+16;1,29879E+16;0,023;0,02%;Very Low
843590;Simbach;Landkreis Rottal-Inn;4,83012E+15;1,29766E+16;0,023;0,02%;Very Low
843590;Simbach;Landkreis Rottal-Inn;4,83123E+16;1,30001E+16;0,023;0,02%;Very Low
843590;Simbach;Landkreis Rottal-Inn;4,83053E+15;1,30092E+16;0,023;0,02%;Very Low
941660;Stubenberg;Landkreis Rottal-Inn;4,83503E+15;1,30756E+16;0,023;0,02%;Very Low
844280;Buchbach;Landkreis Mühldorf am Inn;4,83269E+14;1,22635E+16;0,057;0,06%;Very Low
844310;Heldenstein;Landkreis Mühldorf am Inn;4,82241E+16;1,23244E+16;0,057;0,06%;Very Low
844310;Rattenkirchen;Landkreis Mühldorf am Inn;4,82269E+15;1,23361E+16;0,057;0,06%;Very Low
844320;Hohenpolding;Landkreis Erding;4,83748E+15;1,21592E+16;0,018;0,02%;Very Low
844350;Lengdorf;Landkreis Erding;4,82452E+16;1,20377E+15;0,018;0,02%;Very Low
844530;Mühldorf a. Inn;Landkreis Mühldorf am Inn;4,82506E+15;1,25157E+16;0,057;0,06%;Very Low
844530;Mühldorf a. Inn;Landkreis Mühldorf am Inn;4,82813E+16;1,25209E+15;0,057;0,06%;Very Low
844530;Mühldorf a. Inn;Landkreis Mühldorf am Inn;4,82482E+15;1,24874E+16;0,057;0,06%;Very Low
844530;Mühldorf a. Inn;Landkreis Mühldorf am Inn;4,82379E+15;1,24912E+16;0,057;0,06%;Very Low
844530;Mühldorf a. Inn;Landkreis Mühldorf am Inn;4,82805E+15;1,25291E+16;0,057;0,06%;Very Low
844530;Mühldorf a. Inn;Landkreis Mühldorf am Inn;4,82513E+15;1,24816E+16;0,057;0,06%;Very Low
844530;Mühldorf a. Inn;Landkreis Mühldorf am Inn;4,82546E+15;1,25502E+14;0,057;0,06%;Very Low
844780;Waldkraiburg;Landkreis Mühldorf am Inn;4,81946E+15;1,24314E+16;0,057;0,06%;Very Low
844780;Waldkraiburg;Landkreis Mühldorf am Inn;4,81886E+16;1,23986E+16;0,057;0,06%;Very Low
844780;Waldkraiburg;Landkreis Mühldorf am Inn;4,82098E+15;1,24354E+16;0,057;0,06%;Very Low
844780;Waldkraiburg;Landkreis Mühldorf am Inn;4,81883E+15;1,24233E+15;0,057;0,06%;Very Low
844780;Waldkraiburg;Landkreis Mühldorf am Inn;4,82185E+16;1,24794E+16;0,057;0,06%;Very Low
844780;Waldkraiburg;Landkreis Mühldorf am Inn;4,82005E+15;1,24312E+16;0,057;0,06%;Very Low
844780;Waldkraiburg;Landkreis Mühldorf am Inn;4,82099E+15;1,2406E+16;0,057;0,06%;Very Low
844780;Waldkraiburg;Landkreis Mühldorf am Inn;4,81961E+16;1,23914E+16;0,057;0,06%;Very Low
844780;Waldkraiburg;Landkreis Mühldorf am Inn;4,81891E+16;1,24232E+16;0,057;0,06%;Very Low
844890;Burghausen;Landkreis Altötting;4,81517E+15;1,27951E+15;0,157;0,17%;Low
844890;Burghausen;Landkreis Altötting;4,81764E+15;1,28172E+16;0,157;0,17%;Low
844890;Burghausen;Landkreis Altötting;4,81946E+16;1,28292E+16;0,157;0,17%;Low
844890;Burghausen;Landkreis Altötting;4,81814E+16;1,28493E+16;0,157;0,17%;Low
844890;Burghausen;Landkreis Altötting;4,8139E+15;1,27797E+16;0,157;0,17%;Low
844890;Burghausen;Landkreis Altötting;4,81977E+15;1,2831E+16;0,157;0,17%;Low
844890;Burghausen;Landkreis Altötting;4,81716E+15;1,28162E+16;0,157;0,17%;Low
845030;Altötting;Landkreis Altötting;4,82138E+15;1,26874E+16;0,157;0,17%;Low
845030;Altötting;Landkreis Altötting;4,82304E+15;1,26951E+16;0,157;0,17%;Low
845030;Altötting;Landkreis Altötting;4,82324E+15;1,26651E+16;0,157;0,17%;Low
845030;Altötting;Landkreis Altötting;4,82289E+15;1,26805E+16;0,157;0,17%;Low
845030;Altötting;Landkreis Altötting;4,82196E+16;1,26694E+16;0,157;0,17%;Low
845130;Töging am Inn;Landkreis Altötting;4,82491E+16;1,25991E+15;0,157;0,17%;Low
845130;Töging am Inn;Landkreis Altötting;4,82571E+15;1,25655E+15;0,157;0,17%;Low
845130;Töging am Inn;Landkreis Altötting;4,8248E+16;1,26188E+16;0,157;0,17%;Low
845130;Töging am Inn;Landkreis Altötting;4,82466E+15;1,25775E+16;0,157;0,17%;Low
845130;Erharting;Landkreis Mühldorf am Inn;4,8269E+15;1,25672E+16;0,057;0,06%;Very Low
845130;Erharting;Landkreis Mühldorf am Inn;4,82764E+15;1,2563E+15;0,057;0,06%;Very Low
845130;Erharting;Landkreis Mühldorf am Inn;4,82686E+15;1,25612E+16;0,057;0,06%;Very Low
845130;Erharting;Landkreis Mühldorf am Inn;4,82841E+15;1,25562E+16;0,057;0,06%;Very Low
845180;Garching an der Alz;Landkreis Altötting;4,81229E+16;1,25683E+16;0,157;0,17%;Low
845180;Garching an der Alz;Landkreis Altötting;4,8157E+16;1,25702E+16;0,157;0,17%;Low
845180;Garching an der Alz;Landkreis Altötting;4,81133E+16;1,25887E+16;0,157;0,17%;Low
845180;Garching an der Alz;Landkreis Altötting;4,81193E+16;1,26064E+16;0,157;0,17%;Low
845240;Neuötting;Landkreis Altötting;4,82424E+16;1,27868E+16;0,157;0,17%;Low
845240;Neuötting;Landkreis Altötting;4,82378E+15;1,27731E+16;0,157;0,17%;Low
845240;Neuötting;Landkreis Altötting;4,82519E+15;1,28084E+16;0,157;0,17%;Low
845290;Tittmoning;Landkreis Traunstein;4,80212E+15;1,2698E+16;0,051;0,05%;Very Low
845290;Tittmoning;Landkreis Traunstein;4,80596E+16;1,27386E+16;0,051;0,05%;Very Low
845330;Haiming;Landkreis Altötting;4,82427E+13;1,2872E+16;0,157;0,17%;Low
845330;Haiming;Landkreis Altötting;4,82846E+15;1,28339E+16;0,157;0,17%;Low
845330;Haiming;Landkreis Altötting;4,82234E+15;1,28211E+15;0,157;0,17%;Low
845330;Marktl;Landkreis Altötting;4,82394E+16;1,28404E+16;0,157;0,17%;Low
845330;Marktl;Landkreis Altötting;4,82558E+16;1,28234E+16;0,157;0,17%;Low
845330;Marktl;Landkreis Altötting;4,82461E+15;1,28446E+16;0,157;0,17%;Low
845330;Stammham;Landkreis Altötting;4,82627E+15;1,28063E+16;0,157;0,17%;Low
845330;Stammham;Landkreis Altötting;4,82685E+14;1,28494E+16;0,157;0,17%;Low
845330;Stammham;Landkreis Altötting;4,82664E+16;1,28655E+16;0,157;0,17%;Low
845430;Winhöring;Landkreis Altötting;4,8281E+16;1,2697E+15;0,157;0,17%;Low
845430;Winhöring;Landkreis Altötting;4,82616E+15;1,26947E+15;0,157;0,17%;Low
845440;Aschau am Inn;Landkreis Mühldorf am Inn;4,81824E+15;1,23799E+16;0,057;0,06%;Very Low
845460;Egglkofen;Landkreis Mühldorf am Inn;4,83794E+15;1,24687E+16;0,057;0,06%;Very Low
845470;Emmerting;Landkreis Altötting;4,82015E+15;1,27637E+16;0,157;0,17%;Low
845470;Emmerting;Landkreis Altötting;4,82155E+12;1,27471E+15;0,157;0,17%;Low
845490;Engelsberg;Landkreis Traunstein;4,81438E+15;1,2533E+16;0,051;0,05%;Very Low
845560;Kastl;Landkreis Altötting;4,82131E+15;1,27317E+16;0,157;0,17%;Low
845580;Kirchweidach;Landkreis Altötting;4,80808E+15;1,26642E+16;0,157;0,17%;Low
845580;Tyrlaching;Landkreis Altötting;4,80721E+16;1,26492E+16;0,157;0,17%;Low
845590;Kraiburg;Landkreis Mühldorf am Inn;4,81707E+15;1,24047E+15;0,057;0,06%;Very Low
845590;Kraiburg;Landkreis Mühldorf am Inn;4,81824E+15;1,24515E+16;0,057;0,06%;Very Low
845610;Mehring;Landkreis Altötting;4,81758E+15;1,27773E+16;0,157;0,17%;Low
845620;Mettenheim;Landkreis Mühldorf am Inn;4,82624E+15;1,24922E+16;0,057;0,06%;Very Low
845640;Oberbergkirchen;Landkreis Mühldorf am Inn;4,83153E+15;1,23838E+16;0,057;0,06%;Very Low
845710;Reischach;Landkreis Altötting;4,82779E+15;1,27401E+16;0,157;0,17%;Low
845740;Taufkirchen;Landkreis Mühldorf am Inn;4,8138E+15;1,24244E+16;0,057;0,06%;Very Low
845760;Teising;Landkreis Altötting;4,82269E+16;1,26314E+15;0,157;0,17%;Low
845770;Tüßling;Landkreis Altötting;4,81861E+15;1,26115E+16;0,157;0,17%;Low
845790;Unterneukirchen;Landkreis Altötting;4,81479E+15;1,26337E+16;0,157;0,17%;Low
850490;Ingolstadt;;48.756.646;11.407.965;HQ10;10,00%;High
850490;Ingolstadt;;4.875.130;113.893;HQ10;10,00%;High
850490;Ingolstadt;;4,87705E+15;1,13187E+16;0,446;0,59%;Low
850490;Ingolstadt;;4,8766E+16;1,1373E+16;0,446;0,59%;Low
850490;Ingolstadt;;4,87814E+15;1,12665E+16;0,446;0,59%;Low
850490;Ingolstadt;;4,87591E+16;1,13401E+16;0,446;0,59%;Low
850490;Ingolstadt;;4,87603E+16;1,13099E+16;0,446;0,59%;Low
850490;Ingolstadt;;4,87495E+16;1,13304E+16;0,446;0,59%;Low
850490;Ingolstadt;;4,87678E+16;1,13287E+16;0,446;0,59%;Low
850510;Ingolstadt;;4,8728E+15;1,13278E+16;0,446;0,59%;Low
850510;Ingolstadt;;4,87167E+14;1,14172E+16;0,446;0,59%;Low
850510;Ingolstadt;;4,87113E+16;1,14162E+16;0,446;0,59%;Low
850510;Ingolstadt;;4,87303E+15;1,13882E+16;0,446;0,59%;Low
850510;Ingolstadt;;4,87117E+15;1,13984E+15;0,446;0,59%;Low
850510;Ingolstadt;;4,87313E+15;1,14122E+16;0,446;0,59%;Low
850510;Ingolstadt;;4,87412E+15;1,14358E+16;0,446;0,59%;Low
850510;Ingolstadt;;4,86975E+15;1,14074E+16;0,446;0,59%;Low
850510;Ingolstadt;;4,86879E+15;1,13827E+16;0,446;0,59%;Low
850510;Ingolstadt;;4,87104E+15;1,14232E+16;0,446;0,59%;Low
850510;Ingolstadt;;4,87371E+16;1,13991E+16;0,446;0,59%;Low
850510;Ingolstadt;;4,87185E+16;1,13674E+16;0,446;0,59%;Low
850530;Ingolstadt;;4,8728E+15;1,14852E+16;0,446;0,59%;Low
850530;Ingolstadt;;4,87421E+15;1,15012E+16;0,446;0,59%;Low
850530;Ingolstadt;;4,87567E+16;1,14731E+16;0,446;0,59%;Low
850530;Ingolstadt;;4,87507E+16;1,14368E+16;0,446;0,59%;Low
850530;Ingolstadt;;4,8728E+15;1,14689E+16;0,446;0,59%;Low
850530;Ingolstadt;;4,87393E+15;1,15006E+16;0,446;0,59%;Low
850530;Ingolstadt;;4,87432E+14;1,14585E+16;0,446;0,59%;Low
850550;Ingolstadt;;4,87656E+15;1,14452E+16;0,446;0,59%;Low
850550;Ingolstadt;;4,88071E+15;1,1399E+16;0,446;0,59%;Low
850550;Ingolstadt;;4,8789E+14;1,14163E+16;0,446;0,59%;Low
850550;Ingolstadt;;4,87692E+15;1,14646E+16;0,446;0,59%;Low
850550;Ingolstadt;;4,87854E+15;1,14423E+16;0,446;0,59%;Low
850550;Ingolstadt;;4,87905E+15;1,14349E+15;0,446;0,59%;Low
850550;Ingolstadt;;4,8799E+16;1,14465E+16;0,446;0,59%;Low
850550;Ingolstadt;;4,87813E+15;1,14958E+15;0,446;0,59%;Low
850550;Ingolstadt;;4,8787E+16;1,14305E+16;0,446;0,59%;Low
850550;Ingolstadt;;4,87965E+16;1,1444E+15;0,446;0,59%;Low
850550;Ingolstadt;;4,8767E+15;1,14583E+16;0,446;0,59%;Low
850550;Ingolstadt;;4,87956E+15;1,13887E+15;0,446;0,59%;Low
850550;Ingolstadt;;4,88111E+15;1,14019E+16;0,446;0,59%;Low
850570;Ingolstadt;;4,87912E+14;1,13941E+16;0,446;0,59%;Low
850570;Ingolstadt;;4,87698E+15;1,13984E+16;0,446;0,59%;Low
850570;Ingolstadt;;4,87798E+15;1,14203E+16;0,446;0,59%;Low
850570;Ingolstadt;;4,87734E+15;1,14072E+15;0,446;0,59%;Low
850570;Ingolstadt;;4,87874E+15;1,14151E+15;0,446;0,59%;Low
850570;Ingolstadt;;4,87898E+15;1,1406E+16;0,446;0,59%;Low
850570;Ingolstadt;;4,87746E+15;1,14285E+16;0,446;0,59%;Low
850570;Ingolstadt;;4,87827E+15;1,14001E+16;0,446;0,59%;Low
850570;Ingolstadt;;4,87934E+15;1,13875E+16;0,446;0,59%;Low
850720;Eichstätt;Landkreis Eichstätt;4,88564E+14;1,1174E+14;0,061;0,06%;Very Low
850720;Eichstätt;Landkreis Eichstätt;4,88667E+15;1,11815E+16;0,061;0,06%;Very Low
850720;Eichstätt;Landkreis Eichstätt;4,89053E+15;1,11643E+16;0,061;0,06%;Very Low
850720;Eichstätt;Landkreis Eichstätt;4,88695E+16;1,11846E+16;0,061;0,06%;Very Low
850720;Eichstätt;Landkreis Eichstätt;4,88699E+15;1,11543E+16;0,061;0,06%;Very Low
850770;Manching;Landkreis Pfaffenhofen an der Ilm;4,87263E+16;1,14607E+16;0,066;0,07%;Very Low
850770;Manching;Landkreis Pfaffenhofen an der Ilm;4,86949E+15;1,14998E+16;0,066;0,07%;Very Low
850770;Manching;Landkreis Pfaffenhofen an der Ilm;4,8702E+15;1,14364E+16;0,066;0,07%;Very Low
850770;Manching;Landkreis Pfaffenhofen an der Ilm;4,87285E+15;1,15342E+16;0,066;0,07%;Very Low
850770;Manching;Landkreis Pfaffenhofen an der Ilm;4,87234E+15;1,14706E+16;0,066;0,07%;Very Low
850800;Gaimersheim;Landkreis Eichstätt;4,87891E+15;1,13608E+15;0,061;0,06%;Very Low
850800;Gaimersheim;Landkreis Eichstätt;4,87919E+15;1,13774E+16;0,061;0,06%;Very Low
850800;Gaimersheim;Landkreis Eichstätt;4,87957E+15;1,13599E+16;0,061;0,06%;Very Low
850800;Gaimersheim;Landkreis Eichstätt;4,88319E+15;1,13884E+16;0,061;0,06%;Very Low
850800;Gaimersheim;Landkreis Eichstätt;4,88377E+15;1,13625E+15;0,061;0,06%;Very Low
850840;Reichertshofen;Landkreis Pfaffenhofen an der Ilm;4,8666E+16;1,15454E+16;0,066;0,07%;Very Low
850840;Reichertshofen;Landkreis Pfaffenhofen an der Ilm;4,86334E+14;1,15164E+15;0,066;0,07%;Very Low
850840;Reichertshofen;Landkreis Pfaffenhofen an der Ilm;4,86721E+16;1,15137E+16;0,066;0,07%;Very Low
850880;Vohburg an der Donau;Landkreis Pfaffenhofen an der Ilm;4,88026E+15;1,16443E+16;0,066;0,07%;Very Low
850880;Vohburg an der Donau;Landkreis Pfaffenhofen an der Ilm;4,87507E+15;1,16408E+16;0,066;0,07%;Very Low
850880;Vohburg an der Donau;Landkreis Pfaffenhofen an der Ilm;4,87925E+15;1,16327E+16;0,066;0,07%;Very Low
850920;Kösching;Landkreis Eichstätt;4,87986E+16;1,15079E+16;0,061;0,06%;Very Low
850920;Kösching;Landkreis Eichstätt;4,88181E+15;1,15324E+15;0,061;0,06%;Very Low
850920;Kösching;Landkreis Eichstätt;4,88377E+15;1,15586E+16;0,061;0,06%;Very Low
850920;Kösching;Landkreis Eichstätt;4,88506E+16;1,15273E+16;0,061;0,06%;Very Low
850920;Stammham;Landkreis Eichstätt;4,88673E+16;1,15198E+15;0,061;0,06%;Very Low
850920;Stammham;Landkreis Eichstätt;4,88461E+15;1,14973E+16;0,061;0,06%;Very Low
850920;Stammham;Landkreis Eichstätt;4,88622E+15;1,15648E+16;0,061;0,06%;Very Low
850920;Stammham;Landkreis Eichstätt;4,88409E+15;1,1504E+15;0,061;0,06%;Very Low
850950;Denkendorf;Landkreis Eichstätt;4,89537E+14;1,14971E+16;0,061;0,06%;Very Low
850950;Denkendorf;Landkreis Eichstätt;4,89262E+16;1,1486E+15;0,061;0,06%;Very Low
850980;Großmehring;Landkreis Eichstätt;4,87748E+15;1,15158E+16;0,061;0,06%;Very Low
850980;Großmehring;Landkreis Eichstätt;4,88235E+15;1,1566E+16;0,061;0,06%;Very Low
850980;Großmehring;Landkreis Eichstätt;4,87889E+15;1,15423E+16;0,061;0,06%;Very Low
851010;Lenting;Landkreis Eichstätt;4,88342E+16;1,14378E+16;0,061;0,06%;Very Low
