ort;landkreis;latitude;longitude;GEB_HQ;AEP;flood_risk;Ueberschwemmungstiefe;Schadensfaktor;Energieklasse;Quadratmeterpreise;wohnflaeche;aktueller_immobilienwert;aktuelles_LtV;darlehenbetrag;Risikogewicht;immobilienwert_check;darlehenbetrag_check
Leiblfing;Landkreis Straubing-Bogen;4,8793E+15;1,24923E+15;;0.0;very low;0;0;F;1520.2369851280796;164.27206645568356;249732.47104934792;0.6561921250860927;163872.48088087272;0,2;True;True
Rain;Landkreis Straubing-Bogen;4,89133E+15;1,24519E+15;;0.0;very low;0;0;F;1520.2369851280796;149.89008723981652;227868.45432604352;0.75;170901.34074453264;0,2;True;True
Steinach;Landkreis Straubing-Bogen;4,89483E+15;1,2584E+15;;0.0;very low;0;0;F;1520.2369851280796;80.0;121618.95881024637;0.75;91214.21910768478;0,2;True;True
Kirchroth;Landkreis Straubing-Bogen;4,89306E+15;1,25144E+16;;0.0;very low;0;0;D;1520.2369851280796;121.35836258259081;184493.4712526382;0.6526141638999536;120403.05248654062;0,25;True;True
Aiterhofen;Landkreis Straubing-Bogen;4,88194E+15;1,25489E+16;;0.0;very low;0;0;A;1520.2369851280796;151.92060232836187;230955.31846251074;0.5667412890927428;130891.91490826827;0,3;True;True
Aiterhofen;Landkreis Straubing-Bogen;4,88083E+16;1,26085E+16;;0.0;very low;0;0;D;1520.2369851280796;106.21718384735475;161475.29134089753;0.6453506078354457;104208.1774172539;0,3;True;True
Salching;Landkreis Straubing-Bogen;4,88848E+15;1,26811E+15;;0.0;very low;0;0;E;1520.2369851280796;111.29648724844427;169197.03622992066;0.75;126897.77717244049;0,2;True;True
Salching;Landkreis Straubing-Bogen;4,88084E+15;1,25712E+16;;0.0;very low;0;0;H;1520.2369851280796;122.60566512484316;186389.6667090145;0.6491746835307413;120999.45289922484;0,2;True;True
Parkstetten;Landkreis Straubing-Bogen;4,89413E+15;1,25821E+16;;0.0;very low;0;0;H;1520.2369851280796;80.0;121618.95881024637;0.4663012215993085;56711.069062853865;0,2;True;True
Wiesenfelden;Landkreis Straubing-Bogen;4,90285E+15;1,25642E+16;;0.0;very low;0;0;A;1520.2369851280796;148.72957881869135;226104.2065026964;0.6549209363566968;148080.37863693386;0,2;True;True
Mitterfels;Landkreis Straubing-Bogen;4,89795E+15;1,26697E+16;;0.0;very low;0;0;C;1520.2369851280796;80.0;121618.95881024637;0.75;91214.21910768478;0,2;True;True
Hunderdorf;Landkreis Straubing-Bogen;4,89564E+14;1,27215E+16;;0.0;very low;0;0;H;1520.2369851280796;80.0;121618.95881024637;0.7416463199867304;90198.25324223697;0,2;True;True
Windberg;Landkreis Straubing-Bogen;4,89548E+14;1,27249E+16;;0.0;very low;0;0;H;1520.2369851280796;130.46650039715126;198339.99922397663;0.4184823366641818;83001.78632922174;0,2;True;True
Geiselhöring;Landkreis Straubing-Bogen;4,8802E+16;1,23482E+15;;0.0;very low;0;0;A;1520.2369851280796;129.7096077341711;197189.3430039421;0.6877148249817248;135610.03451221733;0,3;True;True
Geiselhöring;Landkreis Straubing-Bogen;4,88405E+15;1,23684E+16;;0.0;very low;0;0;C;1520.2369851280796;155.00784953624293;235648.66585016495;0.490981763791304;115699.1975941816;0,2;True;True
Schwarzach;Landkreis Straubing-Bogen;4,89298E+16;1,28243E+16;;0.0;very low;0;0;D;1520.2369851280796;137.87660847659964;209605.11959015045;0.5590660528722812;117183.10687108788;0,2;True;True
Haibach;Landkreis Straubing-Bogen;4,90495E+15;1,27252E+16;;0.0;very low;0;0;D;1520.2369851280796;131.73645692123696;200270.63410139643;0.5922310677017825;118606.49146318302;0,2;True;True
Niederwinkling;Landkreis Straubing-Bogen;4,88498E+16;1,27715E+16;;0.0;very low;0;0;D;1520.2369851280796;134.9224465880343;205114.0934270976;0.5142218076928781;105474.139905368;0,25;True;True
Gessertshausen;Landkreis Augsburg;4,82739E+15;1,06834E+16;;0.0;very low;0;0;D;2216.64386952305;126.86084976699773;281205.32491850015;0.5890739073635864;165650.71952118777;0,2;True;True
Diedorf;Landkreis Augsburg;4,83919E+15;1,0758E+16;;0.0;very low;0;0;C;2216.64386952305;144.75620203781958;320872.9478225728;0.7233613109311313;232107.07617927276;0,2;True;True
Diedorf;Landkreis Augsburg;4,834E+16;1,0756E+16;;0.0;very low;0;0;H;2216.64386952305;80.0;177331.509561844;0.5258485252774023;93249.51278831123;0,25;True;True
Diedorf;Landkreis Augsburg;4,83578E+15;1,07535E+16;;0.0;very low;0;0;E;2216.64386952305;80.0;177331.509561844;0.6472026166228175;114769.41699809962;0,25;True;True
Horgau;Landkreis Augsburg;4,83971E+15;1,07288E+16;;0.0;very low;0;0;A;2216.64386952305;163.88976960714007;363285.2530772121;0.6328595684896293;229908.54850109023;0,25;True;True
Garching an der Alz;Landkreis Altötting;4,81286E+15;1,25926E+16;;0.0;very low;0;0;E;1841.1354523959635;134.50118426058097;247634.89873139758;0.5923905118923075;146696.56442189234;0,2;True;True
Garching an der Alz;Landkreis Altötting;4,81377E+16;1,25903E+15;;0.0;very low;0;0;C;1841.1354523959635;161.55610792840426;297446.6778580937;0.52976536891282;157576.94902738574;0,2;True;True
Kirchweidach;Landkreis Altötting;4,80557E+15;1,26639E+16;;0.0;very low;0;0;H;1841.1354523959635;160.97684575186847;296380.1777286416;0.5768881711361898;170978.21869089495;0,2;True;True
Tyrlaching;Landkreis Altötting;4,81187E+16;1,26394E+16;;0.0;very low;0;0;F;1841.1354523959635;116.01204592774536;213593.89066256076;0.7396407574240532;157982.74707080686;0,2;True;True
Unterneukirchen;Landkreis Altötting;4,81643E+15;1,25854E+16;;0.0;very low;0;0;D;1841.1354523959635;147.87319787803943;272254.587072422;0.75;204190.94030431646;0,25;True;True
Neuötting;Landkreis Altötting;4,82325E+16;1,27188E+16;;0.0;very low;0;0;C;1841.1354523959635;80.0;147290.83619167708;0.7435196714643081;109513.63413493897;0,2;True;True
Neuötting;Landkreis Altötting;4,82328E+14;1,27343E+16;;0.0;very low;0;0;E;1841.1354523959635;126.7278258145518;233323.09291223172;0.4570696557689832;106644.90576034824;0,2;True;True
Reischach;Landkreis Altötting;4,8291E+16;1,26884E+16;;0.0;very low;0;0;F;1841.1354523959635;130.13248985640715;239591.54058318931;0.6124574123707742;146739.61497150746;0,2;True;True
Altötting;Landkreis Altötting;4,82377E+15;1,2652E+16;;0.0;very low;0;0;A;1841.1354523959635;84.0977103110242;154835.27591895222;0.5384523582331877;83371.41945624612;0,3;True;True
Altötting;Landkreis Altötting;4,82176E+14;1,27013E+16;;0.0;very low;0;0;D;1841.1354523959635;80.0;147290.83619167708;0.6629536703557926;97647.00046304613;0,2;True;True
Altötting;Landkreis Altötting;4,8212E+14;1,26683E+15;;0.0;very low;0;0;A;1841.1354523959635;80.0;147290.83619167708;0.7372491972374555;108590.0507427475;0,2;True;True
Altenmünster;Landkreis Augsburg;4,84695E+15;1,05967E+16;;0.0;very low;0;0;H;2216.64386952305;103.1871934550227;228729.25978536505;0.6125574295733748;140109.8074423439;0,2;True;True
Egling an der Paar;Landkreis Landsberg am Lech;4,81789E+15;1,09615E+16;;0.0;very low;0;0;H;2646.7622365093384;96.24152158379007;254728.424912174;0.5204910935731363;132583.8764467;0,2;True;True
Krumbach (Schwaben);Landkreis Günzburg;4,82766E+15;1,0365E+16;;0.0;very low;0;0;A+;1662.7429495225695;85.89179051531217;142815.9691012048;0.4275763918630948;61064.73676872438;0,2;True;True
Krumbach (Schwaben);Landkreis Günzburg;4,82255E+16;1,03855E+16;;0.0;very low;0;0;D;1662.7429495225695;94.0615931225788;156400.2507854285;0.75;117300.18808907138;0,2;True;True
Krumbach (Schwaben);Landkreis Günzburg;4,82679E+13;1,03985E+16;;0.0;very low;0;0;H;1662.7429495225695;149.92335830391318;249284.0069885776;0.602114963734918;150097.63082762246;0,2;True;True
Bobingen;Landkreis Augsburg;4,82584E+15;1,08304E+16;;0.0;very low;0;0;A;2216.64386952305;141.58279299237716;313838.63011650386;0.5750911118659788;180485.80674019587;0,3;True;True
Bobingen;Landkreis Augsburg;4,82601E+16;1,07517E+15;;0.0;very low;0;0;C;2216.64386952305;148.75663973133473;329740.49351131206;0.6542780348437776;215741.96210299863;0,2;True;True
Bobingen;Landkreis Augsburg;4,82888E+15;1,0859E+16;;0.0;very low;0;0;D;2216.64386952305;110.04210205386144;243924.15090712177;0.41924367873049967;102263.65835751528;0,2;True;True
Bobingen;Landkreis Augsburg;4,8252E+15;1,06972E+16;;0.0;very low;0;0;G;2216.64386952305;82.61372382261821;183125.204449877;0.47135630515579957;86317.2197503944;0,2;True;True
Ergolding;Landkreis Landshut;4,85899E+15;1,20958E+15;;0.0;very low;0;0;E;3142.41254332667;80.0;251393.0034661336;0.47732248652615306;119995.5335097327;0,2;True;True
Ergolding;Landkreis Landshut;4,85625E+14;1,21781E+14;;0.0;very low;0;0;A+;3142.41254332667;123.13298623928249;386934.64045559155;0.68417577778756;264731.30858665425;0,25;True;True
Ergolding;Landkreis Landshut;4,85549E+15;1,21397E+16;;0.0;very low;0;0;C;3142.41254332667;164.30770653697763;516322.597987036;0.5142460397883761;265516.851268079;0,3;True;True
Ergolding;Landkreis Landshut;4,85743E+16;1,21416E+16;;0.0;very low;0;0;E;3142.41254332667;133.571111367573;419735.5357875449;0.6831759193894348;286753.210562073;0,2;True;True
Landshut;;4,86038E+16;1,21135E+15;;0.0;very low;0;0;D;3142.41254332667;83.50283140517547;262400.3448109156;0.5225742296320396;137123.65804474577;0,2;True;True
Landshut;;4,86066E+16;1,21307E+16;;0.0;very low;0;0;C;3142.41254332667;85.51063163629375;268709.6814416759;0.6907125398448808;185601.14654948877;0,2;True;True
Landshut;;4,85688E+15;1,21334E+16;;0.0;very low;0;0;D;3142.41254332667;94.21065290614494;296048.73740726506;0.6328438674947938;187352.62794776427;0,2;True;True
Landshut;;4,85828E+14;1,21518E+15;;0.0;very low;0;0;G;3142.41254332667;157.67267155132342;495472.5808227049;0.4563694837469766;226118.56592083996;0,2;True;True
Stadtbergen;Landkreis Augsburg;4,83609E+15;1,08335E+15;;0.0;very low;0;0;C;2216.64386952305;90.78257558911818;201232.6396391317;0.5992971859003995;120598.1546470408;0,25;True;True
Stadtbergen;Landkreis Augsburg;4,83599E+16;1,08433E+16;;0.0;very low;0;0;A+;2216.64386952305;127.33843534573865;282263.96206378884;0.6370336256383932;179811.63514055326;0,2;True;True
Stadtbergen;Landkreis Augsburg;4,83514E+16;1,08426E+16;;0.0;very low;0;0;A;2216.64386952305;89.48995203349538;198367.35355895935;0.7110502865193028;141049.1635841739;0,2;True;True
Stadtbergen;Landkreis Augsburg;4,83523E+14;1,08068E+16;;0.0;very low;0;0;H;2216.64386952305;129.88747315512197;287914.27109714085;0.6910396969081087;198960.19063448726;0,25;True;True
Adelsried;Landkreis Augsburg;4,84113E+15;1,0738E+16;;0.0;very low;0;0;E;2216.64386952305;117.04826290634324;259454.31440966795;0.740744162449204;192189.26882122192;0,25;True;True
Gersthofen;Landkreis Augsburg;4,84278E+15;1,08015E+15;;0.0;very low;0;0;C;2216.64386952305;80.0;177331.509561844;0.7265934147251535;128847.90707090644;0,3;True;True
Gersthofen;Landkreis Augsburg;4,84524E+15;1,0871E+16;;0.0;very low;0;0;D;2216.64386952305;125.10114117274807;277304.67765090964;0.6152400148852909;170608.93400570643;0,2;True;True
Gersthofen;Landkreis Augsburg;4,8433E+15;1,08341E+16;;0.0;very low;0;0;D;2216.64386952305;80.0;177331.509561844;0.717478112780132;127231.47681688376;0,2;True;True
Gersthofen;Landkreis Augsburg;4,84202E+15;1,08724E+14;;0.0;very low;0;0;D;2216.64386952305;80.0;177331.509561844;0.75;132998.632171383;0,2;True;True
Gersthofen;Landkreis Augsburg;4,84339E+15;1,08118E+16;;0.0;very low;0;0;B;2216.64386952305;110.9202429376844;245870.6765138255;0.6723398804779428;165308.66126033638;0,2;True;True
Gersthofen;Landkreis Augsburg;4,84056E+15;1,08662E+16;;0.0;very low;0;0;F;2216.64386952305;80.0;177331.509561844;0.75;132998.632171383;0,3;True;True
Neusäß;Landkreis Augsburg;4,84123E+16;1,08096E+16;;0.0;very low;0;0;A;2216.64386952305;159.06664330969485;352594.0997380448;0.6591973205541372;232429.0857905173;0,3;True;True
Neusäß;Landkreis Augsburg;4,84004E+14;1,08361E+16;;0.0;very low;0;0;H;2216.64386952305;101.42230343656026;224817.12714555784;0.6227055137573781;139994.8646606324;0,3;True;True
Neusäß;Landkreis Augsburg;4,84073E+14;1,0807E+16;;0.0;very low;0;0;D;2216.64386952305;96.52419865923189;213959.77321861134;0.47454370032961535;101533.26250484516;0,25;True;True
Neusäß;Landkreis Augsburg;4,83837E+15;1,07704E+15;;0.0;very low;0;0;E;2216.64386952305;80.0;177331.509561844;0.6611107478377521;117235.76690162817;0,25;True;True
Neusäß;Landkreis Augsburg;4,83882E+15;1,08286E+15;;0.0;very low;0;0;D;2216.64386952305;160.04201228377173;354756.14539495524;0.5670287018277127;201156.91658870477;0,2;True;True
Neusäß;Landkreis Augsburg;4,84155E+15;1,08026E+16;;0.0;very low;0;0;A;2216.64386952305;85.11663894898399;188673.27592067223;0.5531735681115054;104369.06924832483;0,2;True;True
Aystetten;Landkreis Augsburg;4,84047E+16;1,07625E+15;;0.0;very low;0;0;D;2216.64386952305;167.03469113871898;370256.42411031754;0.6204272676686541;229717.1815475307;0,2;True;True
Hilgertshausen-Tandern;Landkreis Dachau;4,84302E+15;1,133E+16;;0.0;very low;0;0;E;3357.7317742000964;113.16069098685254;379963.24771699327;0.5851370497522493;222330.57378340454;0,2;True;True
Rimpar;Landkreis Würzburg;4,98465E+15;9,9188E+14;;0.0;very low;0;0;F;1571.726366423899;80.0;125738.10931391192;0.4269094276604096;53678.78428230416;0,2;True;True
Rimpar;Landkreis Würzburg;4,9895E+16;9,96054E+15;;0.0;very low;0;0;B;1571.726366423899;156.08910573281855;245329.36299179867;0.4525424233723178;111021.94445269559;0,2;True;True
Bergtheim;Landkreis Würzburg;4,98711E+15;1,00883E+16;;0.0;very low;0;0;E;1571.726366423899;146.4741880547564;230217.34336619315;0.6369652414616026;146640.4457058959;0,25;True;True
Oberpleichfeld;Landkreis Würzburg;4,99062E+15;1,00449E+16;;0.0;very low;0;0;C;1571.726366423899;142.88031781734668;224568.76275655016;0.6853493399713493;153908.0533333842;0,2;True;True
Röttingen;Landkreis Würzburg;4,95141E+15;9,98837E+15;;0.0;very low;0;0;H;1571.726366423899;83.08331146942434;130584.23124630337;0.44466198407009033;58065.84335424874;0,2;True;True
Tauberrettersheim;Landkreis Würzburg;4,94901E+15;9,96899E+15;;0.0;very low;0;0;A;1571.726366423899;162.1641878254234;254877.7296949354;0.6201673858359236;158066.85533270324;0,2;True;True
Sommerhausen;Landkreis Würzburg;4,97229E+15;9,99189E+15;;0.0;very low;0;0;E;1571.726366423899;80.0;125738.10931391192;0.528062626464891;66397.5962510339;0,2;True;True
Winterhausen;Landkreis Würzburg;4,97016E+15;1,00355E+16;;0.0;very low;0;0;F;1571.726366423899;80.0;125738.10931391192;0.6094465574619934;76630.65786314342;0,25;True;True
Holzkirchen;Landkreis Würzburg;4,98004E+15;9,7164E+15;;0.0;very low;0;0;G;1571.726366423899;150.25090080563666;236153.30237516097;0.5012801258859119;118378.9571429945;0,25;True;True
Uettingen;Landkreis Würzburg;4,98009E+15;9,7399E+15;;0.0;very low;0;0;C;1571.726366423899;80.0;125738.10931391192;0.75;94303.58198543394;0,2;True;True
Unterwössen;Landkreis Traunstein;4,77241E+16;1,24463E+16;;0.0;very low;0;0;A;2120.946433579305;80.0;169675.7146863444;0.5382242858240437;91323.59035874192;0,3;True;True
Schnaitsee;Landkreis Traunstein;4,81075E+15;1,24E+16;;0.0;very low;0;0;E;2120.946433579305;99.061472266658;210104.07630908352;0.4370953173220207;91835.50790496892;0,2;True;True
Traunreut;Landkreis Traunstein;4,79613E+15;1,26014E+14;;0.0;very low;0;0;D;2120.946433579305;92.48264682835014;196150.73995856364;0.6638785718422523;130220.27310949225;0,25;True;True
Traunreut;Landkreis Traunstein;4,79328E+16;1,25892E+16;;0.0;very low;0;0;G;2120.946433579305;80.15603494649903;170006.65644963525;0.45529875070230463;77403.81829259483;0,2;True;True
Traunreut;Landkreis Traunstein;4,79621E+15;1,25391E+15;;0.0;very low;0;0;H;2120.946433579305;136.1413026454892;288748.4103087911;0.7058264234347702;203806.25772072954;0,2;True;True
Traunreut;Landkreis Traunstein;4,79326E+15;1,25884E+16;;0.0;very low;0;0;F;2120.946433579305;149.23772248621574;316525.21526263736;0.4821018942634109;152597.40586025137;0,3;True;True
Nußdorf;Landkreis Traunstein;4,7909E+15;1,25728E+16;;0.0;very low;0;0;G;2120.946433579305;80.246437278636;170198.3949535684;0.5525059286378613;94035.6222564948;0,2;True;True
Kirchanschöring;Landkreis Traunstein;4,79571E+15;1,26722E+16;;0.0;very low;0;0;C;2120.946433579305;140.51148806859112;298017.3394959994;0.5395836053789453;160805.27051069253;0,2;True;True
Kirchanschöring;Landkreis Traunstein;4,79524E+15;1,27497E+16;;0.0;very low;0;0;C;2120.946433579305;117.24258144057028;248665.23497000875;0.5989039964279307;148926.60299622867;0,3;True;True
Waging am See;Landkreis Traunstein;4,79437E+15;1,2683E+16;;0.0;very low;0;0;C;2120.946433579305;87.05700425498041;184643.24269269907;0.7026757178099963;129744.32309785768;0,3;True;True
Waging am See;Landkreis Traunstein;4,79363E+15;1,27702E+16;;0.0;very low;0;0;C;2120.946433579305;80.0;169675.7146863444;0.5318655281389375;90244.66360400424;0,2;True;True
Taching am See;Landkreis Traunstein;4,7968E+15;1,27277E+15;;0.0;very low;0;0;B;2120.946433579305;123.91536834522256;262817.8585574657;0.6753921509681869;177505.11880397948;0,2;True;True
Grassau;Landkreis Traunstein;4,77771E+16;1,24428E+15;;0.0;very low;0;0;E;2120.946433579305;80.0;169675.7146863444;0.6637208586681871;112617.31104675883;0,2;True;True
Grassau;Landkreis Traunstein;4,7796E+15;1,24461E+15;;0.0;very low;0;0;E;2120.946433579305;160.4622148975552;340331.76241120574;0.4190474399253092;142615.15376368433;0,25;True;True
Staudach-Egerndach;Landkreis Traunstein;4,77889E+15;1,25153E+15;;0.0;very low;0;0;A;2120.946433579305;150.03860033618022;318223.8342822522;0.7247479111701555;230632.05918061998;0,2;True;True
Staudach-Egerndach;Landkreis Traunstein;4,77898E+15;1,24984E+16;;0.0;very low;0;0;H;2120.946433579305;142.70068799075025;302660.5152632949;0.7309871106171582;221240.93555021624;0,2;True;True
Palling;Landkreis Traunstein;4,79849E+14;1,26278E+16;;0.0;very low;0;0;E;2120.946433579305;129.20958937863736;274046.61777686735;0.64119331449428;175716.85917829664;0,3;True;True
Fridolfing;Landkreis Traunstein;4,79724E+15;1,28082E+16;;0.0;very low;0;0;E;2120.946433579305;101.24895936365718;214743.61926596466;0.75;161057.71444947348;0,3;True;True
Saaldorf-Surheim;Landkreis Berchtesgadener Land;4,7889E+16;1,2957E+15;;0.0;very low;0;0;D;3089.3628777491595;80.0;247149.03021993276;0.4933693151504378;121935.74777970307;0,3;True;True
Freilassing;Landkreis Berchtesgadener Land;4,78441E+16;1,29419E+16;;0.0;very low;0;0;F;3089.3628777491595;80.0;247149.03021993276;0.45095260419516436;111452.49880198805;0,2;True;True
Freilassing;Landkreis Berchtesgadener Land;4,78269E+16;1,29692E+16;;0.0;very low;0;0;D;3089.3628777491595;164.06778290370855;506864.9179373254;0.7448885300111514;377557.8636365572;0,25;True;True
Freilassing;Landkreis Berchtesgadener Land;4,78264E+15;1,29743E+16;;0.0;very low;0;0;E;3089.3628777491595;80.0;247149.03021993276;0.628993979821097;155455.25212696005;0,2;True;True
Freilassing;Landkreis Berchtesgadener Land;4,78602E+14;1,29938E+16;;0.0;very low;0;0;H;3089.3628777491595;167.57074360241086;517686.8346821106;0.5125302498855538;265330.16274208354;0,2;True;True
Piding;Landkreis Berchtesgadener Land;4,77835E+15;1,29061E+16;;0.0;very low;0;0;E;3089.3628777491595;163.53642059433759;505223.34694411966;0.5703878106000134;288173.2387274674;0,2;True;True
Bischofswiesen;Landkreis Berchtesgadener Land;4,76694E+15;1,2948E+16;;0.0;very low;0;0;E;3089.3628777491595;155.0797311289527;479097.56444110716;0.44204013445657914;211780.3518033666;0,2;True;True
Bischofswiesen;Landkreis Berchtesgadener Land;4,76839E+15;1,29226E+16;;0.0;very low;0;0;E;3089.3628777491595;80.0;247149.03021993276;0.5561594175505228;137454.26069529436;0,2;True;True
Teisendorf;Landkreis Berchtesgadener Land;4,78789E+15;1,28562E+16;;0.0;very low;0;0;G;3089.3628777491595;80.94704570183437;250074.79805471175;0.7050892854133597;176325.06066028695;0,2;True;True
Teisendorf;Landkreis Berchtesgadener Land;4,78465E+15;1,28716E+16;;0.0;very low;0;0;D;3089.3628777491595;166.72645381928174;515078.5171680486;0.6644469424147331;342242.3458358245;0,2;True;True
Laufen;Landkreis Berchtesgadener Land;4,79175E+13;1,28545E+15;;0.0;very low;0;0;C;3089.3628777491595;108.32868291639318;334666.61159736465;0.6346348563362746;212391.09697164132;0,2;True;True
Laufen;Landkreis Berchtesgadener Land;4,79222E+15;1,29227E+16;;0.0;very low;0;0;E;3089.3628777491595;135.76814854676454;419437.07810110785;0.75;314577.8085758309;0,2;True;True
