ID;ort;landkreis;latitude;longitude;GEB_HQ;flood_risk;Energieklasse;Quadratmeterpreise
972;Theisseil;Landkreis Neustadt an der Waldnaab;4,96841E+15;1,22273E+16;;very low;G;2.158
973;Theisseil;Landkreis Neustadt an der Waldnaab;4,9696E+15;1,21316E+15;;very low;A;2.158
974;Theisseil;Landkreis Neustadt an der Waldnaab;4,96285E+15;1,21281E+16;;very low;C;2.158
975;Weiden in der Oberpfalz;;4,96522E+15;1,21211E+14;;very low;E;2.781
976;Weiden in der Oberpfalz;;4,9657E+16;1,21027E+16;;very low;C;2.781
977;Weiden in der Oberpfalz;;4,9702E+14;1,21755E+15;;very low;E;2.781
978;Weiden in der Oberpfalz;;4,96447E+15;1,21308E+16;;very low;C;2.781
979;Weiden in der Oberpfalz;;4,9684E+16;1,22601E+15;;very low;A;2.781
980;Weiden in der Oberpfalz;;4,9629E+16;1,21167E+15;;very low;E;2.781
981;Weiden in der Oberpfalz;;4,96219E+15;1,21261E+16;;very low;D;2.781
982;Weiden in der Oberpfalz;;4,96478E+15;1,21221E+16;;very low;E;2.781
983;Weiden in der Oberpfalz;;4,97112E+15;1,22056E+16;;very low;E;2.781
984;Weiden in der Oberpfalz;;4,96844E+15;1,21205E+16;;very low;E;2.781
985;Weiden in der Oberpfalz;;4,96811E+15;1,21115E+16;;very low;D;2.781
986;Weiden in der Oberpfalz;;4,96694E+15;1,22135E+16;;very low;G;2.781
987;Rückersdorf;Landkreis Nürnberger Land;4,95187E+15;1,12341E+16;;very low;D;3.585
988;Nagel;Landkreis Wunsiedel im Fichtelgebirge;4,99852E+15;1,19365E+14;;very low;E;1.589
989;Heroldsberg;Landkreis Erlangen-Höchstadt;4,95509E+15;1,1053E+16;;very low;C;4.319
990;Heroldsberg;Landkreis Erlangen-Höchstadt;4,95185E+16;1,10912E+16;;very low;D;4.319
991;Heroldsberg;Landkreis Erlangen-Höchstadt;4,95355E+16;1,10996E+16;;very low;A;4.319
992;Kalchreuth;Landkreis Erlangen-Höchstadt;4,95304E+16;1,11542E+16;;very low;H;4.319
993;Kalchreuth;Landkreis Erlangen-Höchstadt;4,95116E+15;1,1138E+16;;very low;D;4.319
994;Kalchreuth;Landkreis Erlangen-Höchstadt;4,95678E+15;1,10819E+16;;very low;A+;4.319
995;Hollfeld;Landkreis Bayreuth;4,99254E+15;1,12995E+16;;very low;A;2.260
996;Schönbrunn i.Steigerwald;Landkreis Bamberg;4,98674E+15;1,06822E+16;;very low;E;2.941
997;Hallstadt;Landkreis Bamberg;4,9934E+15;1,08469E+15;;very low;A+;2.941
998;Hallstadt;Landkreis Bamberg;4,99212E+15;1,08737E+16;;very low;G;2.941
999;Breitengüßbach;Landkreis Bamberg;4,99604E+15;1,09298E+16;;very low;C;2.941
1000;Viereth-Trunstadt;Landkreis Bamberg;4,99303E+15;1,07507E+16;;very low;D;2.941
1001;Memmelsdorf;Landkreis Bamberg;4,99454E+15;1,09524E+16;;very low;G;2.941
1002;Memmelsdorf;Landkreis Bamberg;4,99649E+15;1,09522E+16;;very low;F;2.941
1003;Oberhaid;Landkreis Bamberg;4,99533E+15;1,08142E+16;;very low;D;2.941
1004;Strullendorf;Landkreis Bamberg;4,98957E+14;1,10266E+16;;very low;D;2.941
1005;Strullendorf;Landkreis Bamberg;4,98504E+15;1,10104E+16;;very low;D;2.941
1006;Frensdorf;Landkreis Bamberg;4,98382E+15;1,08134E+16;;very low;A+;2.941
1007;Rattelsdorf;Landkreis Bamberg;5,00324E+15;1,08631E+16;;very low;G;2.941
1008;Bamberg;;4,99056E+15;1,08673E+16;;very low;C;3.709
1009;Bamberg;;4,98838E+15;1,08976E+15;;very low;G;3.709
1010;Bamberg;;4,98713E+15;1,09054E+16;;very low;F;3.709
1011;Burgebrach;Landkreis Bamberg;4,98438E+15;1,08075E+16;;very low;H;2.941
1012;Burgebrach;Landkreis Bamberg;4,98177E+15;1,08003E+16;;very low;C;2.941
1013;Stegaurach;Landkreis Bamberg;4,98517E+16;1,08687E+16;;very low;G;2.941
1014;Stegaurach;Landkreis Bamberg;4,985E+15;1,08776E+16;;very low;A;2.941
1015;Michelau i.OFr.;Landkreis Lichtenfels;5,0161E+15;1,10996E+16;;very low;A;2.265
1016;Michelau i.OFr.;Landkreis Lichtenfels;5,01704E+15;1,11272E+15;;very low;C;2.265
1017;Weismain;Landkreis Lichtenfels;5,00444E+15;1,12527E+16;;very low;C;2.265
1018;Burgkunstadt;Landkreis Lichtenfels;5,01595E+15;1,1296E+16;;very low;E;2.265
1019;Burgkunstadt;Landkreis Lichtenfels;5,01685E+15;1,12431E+16;;very low;C;2.265
1020;Ebensfeld;Landkreis Lichtenfels;5,00683E+15;1,09628E+16;;very low;H;2.265
1021;Ebensfeld;Landkreis Lichtenfels;5,00812E+15;1,09341E+16;;very low;E;2.265
1022;Stockheim;Landkreis Kronach;5,03003E+15;1,13134E+16;;very low;D;1.318
1023;Reichenbach;Landkreis Kronach;5,03616E+15;1,13743E+16;;very low;C;1.318
1024;Teuschnitz;Landkreis Kronach;5,04026E+15;1,14117E+14;;very low;F;1.318
1025;Kulmbach;Landkreis Kulmbach;5,02058E+15;1,12973E+16;;very low;D;2.009
1026;Weißenbrunn;Landkreis Kronach;5,02095E+15;1,13129E+16;;very low;G;1.318
1027;Küps;Landkreis Kronach;5,01668E+15;1,13134E+16;;very low;A+;1.318
1028;Küps;Landkreis Kronach;5,01947E+15;1,12596E+16;;very low;B;1.318
1029;Steinwiesen;Landkreis Kronach;5,03545E+15;1,14338E+15;;very low;B;1.318
1030;Marktrodach;Landkreis Kronach;5,02798E+15;1,14068E+16;;very low;G;1.318
1031;Mitwitz;Landkreis Kronach;5,02514E+15;1,12454E+16;;very low;D;1.318
1032;Ludwigsstadt;Landkreis Kronach;5,04717E+15;1,13361E+16;;very low;E;1.318
1033;Tettau;Landkreis Kronach;5,0406E+15;1,12689E+16;;very low;A;1.318
1034;Kronach;Landkreis Kronach;5,02189E+16;1,13839E+15;;very low;E;1.318
1035;Kronach;Landkreis Kronach;5,02928E+15;1,1313E+16;;very low;A;1.318
1036;Kronach;Landkreis Kronach;5,02302E+16;1,13048E+15;;very low;C;1.318
1037;Kronach;Landkreis Kronach;5,02578E+15;1,12728E+16;;very low;E;1.318
1038;Kronach;Landkreis Kronach;5,02017E+15;1,13786E+16;;very low;C;1.318
1039;Wallenfels;Landkreis Kronach;5,02851E+15;1,15079E+15;;very low;D;1.318
1040;Steinbach am Wald;Landkreis Kronach;5,04335E+15;1,13237E+16;;very low;D;1.318
1041;Pressig;Landkreis Kronach;5,03661E+15;1,13064E+15;;very low;D;1.318
1042;Wilhelmsthal;Landkreis Kronach;5,03201E+15;1,14049E+16;;very low;G;1.318
1043;Großheirath;Landkreis Coburg;5,01821E+14;1,09098E+16;;very low;E;1.860
1044;Eltmann;Landkreis Haßberge;4,99412E+15;1,07097E+16;;very low;A+;2.045
1045;Königsberg in Bayern;Landkreis Haßberge;5,00834E+16;1,05266E+16;;very low;C;2.045
1046;Oberaurach;Landkreis Haßberge;4,99354E+15;1,05935E+16;;very low;C;2.045
1047;Wonfurt;Landkreis Haßberge;4,9989E+15;1,04566E+16;;very low;A;2.045
1048;Zeil am Main;Landkreis Haßberge;5,00089E+15;1,06129E+15;;very low;G;2.045
1049;Zeil am Main;Landkreis Haßberge;5,00407E+14;1,06111E+16;;very low;A+;2.045
1050;Ebelsbach;Landkreis Haßberge;4,99983E+15;1,07257E+16;;very low;E;2.045
1051;Knetzgau;Landkreis Haßberge;4,9975E+15;1,05366E+16;;very low;A;2.045
1052;Knetzgau;Landkreis Haßberge;4,99613E+15;1,05517E+16;;very low;C;2.045
1053;Zellingen;Landkreis Main-Spessart;4,98879E+15;9,81504E+15;;very low;F;2.337
1054;Zellingen;Landkreis Main-Spessart;4,99182E+16;9,72497E+15;;very low;C;2.337
1055;Frammersbach;Landkreis Main-Spessart;5,00753E+15;9,37398E+15;;very low;A;2.337
1056;Gemünden am Main;Landkreis Main-Spessart;5,00573E+16;9,67145E+15;;very low;E;2.337
1057;Gemünden am Main;Landkreis Main-Spessart;5,00647E+16;9,63302E+15;;very low;D;2.337
1058;Gemünden am Main;Landkreis Main-Spessart;5,00666E+15;9,6309E+15;;very low;C;2.337
1059;Rieneck;Landkreis Main-Spessart;5,01076E+15;9,64761E+14;;very low;E;2.337
1060;Partenstein;Landkreis Main-Spessart;5,00472E+16;9,51201E+15;;very low;F;2.337
1061;Karlstadt;Landkreis Main-Spessart;4,99975E+15;9,64074E+15;;very low;C;2.337
1062;Karlstadt;Landkreis Main-Spessart;5,00063E+15;9,7684E+15;;very low;H;2.337
1063;Karlstadt;Landkreis Main-Spessart;4,9941E+15;9,8305E+15;;very low;E;2.337
1064;Karlstadt;Landkreis Main-Spessart;4,99382E+14;9,73623E+15;;very low;C;2.337
1065;Lohr am Main;Landkreis Main-Spessart;5,01032E+15;9,57794E+15;;very low;F;2.337
1066;Lohr am Main;Landkreis Main-Spessart;5,00854E+15;9,52829E+15;;very low;C;2.337
1067;Lohr am Main;Landkreis Main-Spessart;4,99842E+15;9,58328E+14;;very low;E;2.337
1068;Lohr am Main;Landkreis Main-Spessart;5,00865E+15;9,52992E+15;;very low;G;2.337
1069;Burgsinn;Landkreis Main-Spessart;5,01656E+15;9,69855E+15;;very low;E;2.337
1070;Erlenbach b. Marktheidenfeld;Landkreis Main-Spessart;4,98277E+16;9,61912E+14;;very low;D;2.337
1071;Arnstein;Landkreis Main-Spessart;4,99749E+15;9,98663E+15;;very low;A+;2.337
1072;Arnstein;Landkreis Main-Spessart;4,99889E+15;9,9126E+15;;very low;G;2.337
1073;Steinfeld;Landkreis Main-Spessart;4,99706E+16;9,60862E+15;;very low;A;2.337
1074;Hafenlohr;Landkreis Main-Spessart;4,99414E+15;9,51151E+15;;very low;C;2.337
1075;Rothenbuch;Landkreis Aschaffenburg;4,99429E+15;9,50639E+14;;very low;E;3.619
1076;Faulbach;Landkreis Miltenberg;4,97776E+15;9,44588E+14;;very low;E;2.785
1077;Kreuzwertheim;Landkreis Main-Spessart;4,97876E+15;9,54016E+15;;very low;B;2.337
1078;Schwarzach am Main;Landkreis Kitzingen;4,9803E+15;1,02028E+16;;very low;G;2.868
1079;Gollhofen;Landkreis Neustadt an der Aisch-Bad Windsheim;4,95557E+15;1,01127E+16;;very low;A+;2.687
1080;Hemmersheim;Landkreis Neustadt an der Aisch-Bad Windsheim;4,9587E+15;1,01743E+15;;very low;D;2.687
1081;Ippesheim;Landkreis Neustadt an der Aisch-Bad Windsheim;4,95689E+15;1,0113E+15;;very low;H;2.687
1082;Oberickelsheim;Landkreis Neustadt an der Aisch-Bad Windsheim;4,96036E+15;1,02531E+16;;very low;D;2.687
1083;Wiesentheid;Landkreis Kitzingen;4,98161E+15;1,02538E+15;;very low;B;2.868
1084;Marktbreit;Landkreis Kitzingen;4,9638E+15;1,01557E+16;;very low;D;2.868
1085;Martinsheim;Landkreis Kitzingen;4,96264E+16;1,01244E+16;;very low;H;2.868
1086;Segnitz;Landkreis Kitzingen;4,96271E+16;1,01132E+16;;very low;E;2.868
1087;Volkach;Landkreis Kitzingen;4,98734E+15;1,01774E+16;;very low;G;2.868
1088;Volkach;Landkreis Kitzingen;4,98831E+15;1,02329E+16;;very low;F;2.868
1089;Prichsenstadt;Landkreis Kitzingen;4,98469E+15;1,03283E+15;;very low;E;2.868
1090;Iphofen;Landkreis Kitzingen;4,96704E+15;1,02692E+14;;very low;E;2.868
1091;Dettelbach;Landkreis Kitzingen;4,9805E+15;1,01202E+16;;very low;D;2.868
1092;Dettelbach;Landkreis Kitzingen;4,98266E+16;1,01706E+16;;very low;B;2.868
1093;Simmershofen;Landkreis Neustadt an der Aisch-Bad Windsheim;4,94912E+15;1,01708E+15;;very low;E;2.687
1094;Simmershofen;Landkreis Neustadt an der Aisch-Bad Windsheim;4,9567E+15;1,02759E+15;;very low;F;2.687
1095;Uffenheim;Landkreis Neustadt an der Aisch-Bad Windsheim;4,95288E+15;1,02693E+16;;very low;E;2.687
1096;Uffenheim;Landkreis Neustadt an der Aisch-Bad Windsheim;4,95896E+15;1,02296E+16;;very low;D;2.687
1097;Weigenheim;Landkreis Neustadt an der Aisch-Bad Windsheim;4,95255E+15;1,02627E+15;;very low;C;2.687
1098;Weigenheim;Landkreis Neustadt an der Aisch-Bad Windsheim;4,95009E+15;1,02107E+15;;very low;C;2.687
1099;Biebelried;Landkreis Kitzingen;4,97284E+16;1,01254E+16;;very low;D;2.868
1100;Biebelried;Landkreis Kitzingen;4,97263E+15;1,01648E+15;;very low;H;2.868
1101;Biebelried;Landkreis Kitzingen;4,97131E+15;1,01819E+16;;very low;H;2.868
1102;Biebelried;Landkreis Kitzingen;4,97382E+15;1,0107E+16;;very low;H;2.868
1103;Biebelried;Landkreis Kitzingen;4,97747E+15;1,00622E+16;;very low;F;2.868
1104;Biebelried;Landkreis Kitzingen;4,97684E+16;1,0077E+16;;very low;D;2.868
1105;Kitzingen;Landkreis Kitzingen;4,97375E+15;1,00769E+16;;very low;E;2.868
1106;Kitzingen;Landkreis Kitzingen;4,97397E+15;1,01594E+16;;very low;B;2.868
1107;Kitzingen;Landkreis Kitzingen;4,9716E+16;1,01563E+16;;very low;E;2.868
1108;Kitzingen;Landkreis Kitzingen;4,97354E+16;1,00607E+15;;very low;G;2.868
1109;Kitzingen;Landkreis Kitzingen;4,97418E+15;1,01913E+16;;very low;D;2.868
1110;Kitzingen;Landkreis Kitzingen;4,9748E+16;1,0178E+16;;very low;C;2.868
1111;Abtswind;Landkreis Kitzingen;4,97499E+16;1,03253E+15;;very low;B;2.868
1112;Castell;Landkreis Kitzingen;4,97893E+14;1,02676E+16;;very low;E;2.868
1113;Kleinlangheim;Landkreis Kitzingen;4,97831E+15;1,02379E+16;;very low;C;2.868
1114;Rüdenhausen;Landkreis Kitzingen;4,9778E+15;1,02805E+16;;very low;B;2.868
1115;Wiesenbronn;Landkreis Kitzingen;4,97142E+15;1,03715E+16;;very low;D;2.868
1116;Marktsteft;Landkreis Kitzingen;4,96908E+15;1,01621E+16;;very low;A;2.868
1117;Obernbreit;Landkreis Kitzingen;4,96497E+16;1,02116E+15;;very low;E;2.868
1118;Seinsheim;Landkreis Kitzingen;4,96372E+15;1,02206E+15;;very low;F;2.868
1119;Grettstadt;Landkreis Schweinfurt;4,99685E+15;1,03073E+16;;very low;H;2.375
1120;Frankenwinheim;Landkreis Schweinfurt;4,98893E+13;1,03251E+15;;very low;H;2.375
1121;Frankenwinheim;Landkreis Schweinfurt;4,99072E+16;1,02976E+16;;very low;B;2.375
1122;Gerolzhofen;Landkreis Schweinfurt;4,9877E+15;1,03242E+16;;very low;B;2.375
1123;Gerolzhofen;Landkreis Schweinfurt;4,98942E+15;1,03567E+16;;very low;G;2.375
1124;Gochsheim;Landkreis Schweinfurt;5,00017E+15;1,02667E+15;;very low;A+;2.375
1125;Gochsheim;Landkreis Schweinfurt;5,00118E+15;1,02708E+16;;very low;H;2.375
1126;Sulzheim;Landkreis Schweinfurt;4,99628E+15;1,03403E+16;;very low;E;2.375
1127;Donnersdorf;Landkreis Schweinfurt;4,99968E+15;1,03916E+16;;very low;E;2.375
1128;Schweinfurt;;5,00746E+16;1,02383E+16;;very low;E;3.111
1129;Schweinfurt;;5,00562E+16;1,02609E+16;;very low;A;3.111
1130;Schweinfurt;;5,00512E+15;1,02549E+15;;very low;C;3.111
1131;Schweinfurt;;5,00542E+14;1,02267E+15;;very low;H;3.111
1132;Schweinfurt;;5,00717E+16;1,02558E+16;;very low;D;3.111
1133;Schweinfurt;;5,00817E+15;1,02598E+16;;very low;H;3.111
1134;Schonungen;Landkreis Schweinfurt;5,00756E+15;1,03252E+16;;very low;D;2.375
1135;Schonungen;Landkreis Schweinfurt;5,01221E+15;1,03484E+16;;very low;D;2.375
1136;Aura a.d.Saale;Landkreis Bad Kissingen;5,01763E+15;1,00617E+16;;very low;F;2.099
1137;Euerdorf;Landkreis Bad Kissingen;5,01557E+14;1,00823E+15;;very low;C;2.099
1138;Sulzthal;Landkreis Bad Kissingen;5,01507E+15;1,00207E+15;;very low;C;2.099
1139;Oerlenbach;Landkreis Bad Kissingen;5,01342E+14;1,0093E+16;;very low;C;2.099
1140;Burkardroth;Landkreis Bad Kissingen;5,03012E+15;9,98916E+15;;very low;E;2.099
1141;Burkardroth;Landkreis Bad Kissingen;5,02943E+16;1E+16;;very low;D;2.099
1142;Zeitlofs;Landkreis Bad Kissingen;5,0251E+15;9,67608E+15;;very low;D;2.099
1143;Nüdlingen;Landkreis Bad Kissingen;5,02499E+15;1,01355E+15;;very low;G;2.099
1144;Hammelburg;Landkreis Bad Kissingen;5,016E+15;9,92489E+15;;very low;A+;2.099
1145;Hammelburg;Landkreis Bad Kissingen;5,00305E+16;9,9343E+14;;very low;A+;2.099
1146;Hammelburg;Landkreis Bad Kissingen;5,00711E+15;9,87179E+14;;very low;C;2.099
1147;Oberleichtersbach;Landkreis Bad Kissingen;5,02831E+15;9,80342E+15;;very low;E;2.099
1148;Ochsenfurt;Landkreis Würzburg;4,96127E+16;1,00518E+15;;very low;F;3.022
1149;Ochsenfurt;Landkreis Würzburg;4,97057E+16;1,00727E+16;;very low;F;3.022
1150;Ochsenfurt;Landkreis Würzburg;4,9692E+15;1,00661E+15;;very low;D;3.022
1151;Thüngersheim;Landkreis Würzburg;4,98793E+14;9,83979E+15;;very low;G;3.022
1152;Hausen;Landkreis Rhön-Grabfeld;5,05009E+15;1,0263E+15;;very low;C;1.694
1153;Nordheim v.d.Rhön;Landkreis Rhön-Grabfeld;5,05097E+15;1,02082E+15;;very low;A+;1.694
1154;Sondheim v.d.Rhön;Landkreis Rhön-Grabfeld;5,04576E+16;1,01686E+16;;very low;H;1.694
1155;Willmars;Landkreis Rhön-Grabfeld;5,04847E+15;1,00395E+16;;very low;H;1.694
1156;Bad Neustadt an der Saale;Landkreis Rhön-Grabfeld;5,03244E+15;1,02594E+16;;very low;C;1.694
1157;Bad Neustadt an der Saale;Landkreis Rhön-Grabfeld;5,0293E+15;1,02516E+16;;very low;E;1.694
1158;Bad Neustadt an der Saale;Landkreis Rhön-Grabfeld;5,03186E+16;1,02297E+15;;very low;H;1.694
1159;Bad Neustadt an der Saale;Landkreis Rhön-Grabfeld;5,03051E+15;1,02483E+16;;very low;D;1.694
1160;Bad Neustadt an der Saale;Landkreis Rhön-Grabfeld;5,03364E+16;1,01886E+16;;very low;C;1.694
1161;Salz;Landkreis Rhön-Grabfeld;5,03386E+15;1,01853E+15;;very low;G;1.694
1162;Salz;Landkreis Rhön-Grabfeld;5,03024E+15;1,0232E+16;;very low;E;1.694
1163;Salz;Landkreis Rhön-Grabfeld;5,03037E+15;1,02512E+14;;very low;F;1.694
1164;Salz;Landkreis Rhön-Grabfeld;5,03067E+15;1,02236E+16;;very low;G;1.694
1165;Salz;Landkreis Rhön-Grabfeld;5,03613E+15;1,01753E+16;;very low;F;1.694
1166;Bastheim;Landkreis Rhön-Grabfeld;5,04014E+15;1,01537E+15;;very low;C;1.694
1167;Bischofsheim i.d.Rhön;Landkreis Rhön-Grabfeld;5,04049E+16;9,97182E+14;;very low;G;1.694
1168;Mellrichstadt;Landkreis Rhön-Grabfeld;5,04069E+16;1,03842E+16;;very low;G;1.694
1169;Mellrichstadt;Landkreis Rhön-Grabfeld;5,0435E+15;1,03124E+15;;very low;G;1.694
1170;Heustreu;Landkreis Rhön-Grabfeld;5,03183E+15;1,01542E+16;;very low;A+;1.694
1171;Heustreu;Landkreis Rhön-Grabfeld;5,0313E+15;1,01737E+16;;very low;E;1.694
1172;Heustreu;Landkreis Rhön-Grabfeld;5,03107E+16;1,009E+16;;very low;D;1.694
1173;Heustreu;Landkreis Rhön-Grabfeld;5,0341E+15;1,00927E+16;;very low;B;1.694
1174;Hohenroth;Landkreis Rhön-Grabfeld;5,03707E+15;1,0197E+15;;very low;D;1.694
1175;Hohenroth;Landkreis Rhön-Grabfeld;5,03193E+15;1,00747E+15;;very low;F;1.694
1176;Hohenroth;Landkreis Rhön-Grabfeld;5,03667E+15;1,02283E+16;;very low;G;1.694
1177;Hohenroth;Landkreis Rhön-Grabfeld;5,03196E+15;1,02701E+16;;very low;F;1.694
1178;Hollstadt;Landkreis Rhön-Grabfeld;5,03388E+15;1,00576E+15;;very low;F;1.694
1179;Hollstadt;Landkreis Rhön-Grabfeld;5,03314E+15;1,01091E+16;;very low;B;1.694
1180;Hollstadt;Landkreis Rhön-Grabfeld;5,03645E+16;1,02158E+15;;very low;C;1.694
1181;Hollstadt;Landkreis Rhön-Grabfeld;5,02943E+15;1,01743E+15;;very low;A;1.694
1182;Niederlauer;Landkreis Rhön-Grabfeld;5,03655E+15;1,02782E+16;;very low;C;1.694
1183;Niederlauer;Landkreis Rhön-Grabfeld;5,0363E+15;1,02992E+16;;very low;D;1.694
1184;Niederlauer;Landkreis Rhön-Grabfeld;5,0324E+15;1,0349E+16;;very low;D;1.694
1185;Niederlauer;Landkreis Rhön-Grabfeld;5,03282E+15;1,017E+16;;very low;C;1.694
1186;Rödelmaier;Landkreis Rhön-Grabfeld;5,03041E+15;1,01132E+16;;very low;C;1.694
1187;Rödelmaier;Landkreis Rhön-Grabfeld;5,03368E+15;1,01318E+15;;very low;E;1.694
1188;Rödelmaier;Landkreis Rhön-Grabfeld;5,02992E+15;1,00991E+15;;very low;E;1.694
1189;Rödelmaier;Landkreis Rhön-Grabfeld;5,03376E+16;1,01706E+16;;very low;D;1.694
1190;Strahlungen;Landkreis Rhön-Grabfeld;5,03772E+15;1,03654E+16;;very low;E;1.694
1191;Strahlungen;Landkreis Rhön-Grabfeld;5,02914E+15;1,01872E+16;;very low;G;1.694
1192;Strahlungen;Landkreis Rhön-Grabfeld;5,0332E+15;1,02929E+16;;very low;D;1.694
1193;Strahlungen;Landkreis Rhön-Grabfeld;5,03185E+15;1,02994E+16;;very low;E;1.694
1194;Unsleben;Landkreis Rhön-Grabfeld;5,03422E+15;1,03036E+16;;very low;H;1.694
1195;Unsleben;Landkreis Rhön-Grabfeld;5,03426E+15;1,01582E+16;;very low;F;1.694
1196;Unsleben;Landkreis Rhön-Grabfeld;5,03567E+15;1,02354E+16;;very low;F;1.694
1197;Unsleben;Landkreis Rhön-Grabfeld;5,03672E+15;1,03079E+16;;very low;E;1.694
1198;Wollbach;Landkreis Rhön-Grabfeld;5,03423E+15;1,00821E+15;;very low;G;1.694
1199;Wollbach;Landkreis Rhön-Grabfeld;5,03093E+15;1,01623E+16;;very low;C;1.694
1200;Wollbach;Landkreis Rhön-Grabfeld;5,0272E+15;1,02453E+16;;very low;G;1.694
1201;Wollbach;Landkreis Rhön-Grabfeld;5,03693E+14;1,02643E+15;;very low;C;1.694
1202;Wülfershausen an der Saale;Landkreis Rhön-Grabfeld;5,03029E+16;1,01608E+16;;very low;F;1.694
1203;Wülfershausen an der Saale;Landkreis Rhön-Grabfeld;5,02919E+15;1,01882E+16;;very low;F;1.694
1204;Wülfershausen an der Saale;Landkreis Rhön-Grabfeld;5,03161E+15;1,0172E+15;;very low;C;1.694
1205;Wülfershausen an der Saale;Landkreis Rhön-Grabfeld;5,03285E+15;1,01448E+16;;very low;E;1.694
1206;Oberelsbach;Landkreis Rhön-Grabfeld;5,04418E+15;1,00453E+16;;very low;B;1.694
1207;Ostheim v.d.Rhön;Landkreis Rhön-Grabfeld;5,04356E+15;1,02179E+16;;very low;C;1.694
1208;Aubstadt;Landkreis Rhön-Grabfeld;5,0301E+15;1,05601E+15;;very low;D;1.694
1209;Aubstadt;Landkreis Rhön-Grabfeld;5,03471E+15;1,03801E+16;;very low;E;1.694
1210;Großbardorf;Landkreis Rhön-Grabfeld;5,02556E+15;1,03863E+16;;very low;G;1.694
1211;Großbardorf;Landkreis Rhön-Grabfeld;5,03614E+15;1,04436E+16;;very low;H;1.694
1212;Großeibstadt;Landkreis Rhön-Grabfeld;5,03562E+15;1,05252E+15;;very low;E;1.694
1213;Großeibstadt;Landkreis Rhön-Grabfeld;5,03494E+15;1,03782E+16;;very low;D;1.694
1214;Herbstadt;Landkreis Rhön-Grabfeld;5,03787E+15;1,04528E+16;;very low;E;1.694
1215;Herbstadt;Landkreis Rhön-Grabfeld;5,03219E+15;1,05805E+16;;very low;F;1.694
1216;Höchheim;Landkreis Rhön-Grabfeld;5,0346E+15;1,05097E+15;;very low;D;1.694
1217;Höchheim;Landkreis Rhön-Grabfeld;5,02471E+15;1,03926E+15;;very low;H;1.694
1218;Saal a.d.Saale;Landkreis Rhön-Grabfeld;5,02244E+15;1,04152E+16;;very low;F;1.694
1219;Saal a.d.Saale;Landkreis Rhön-Grabfeld;5,03288E+15;1,0492E+14;;very low;G;1.694
1220;Sulzfeld;Landkreis Rhön-Grabfeld;5,03052E+15;1,05734E+16;;very low;G;1.694
1221;Sulzfeld;Landkreis Rhön-Grabfeld;5,03918E+15;1,04453E+15;;very low;H;1.694
1222;Trappstadt;Landkreis Rhön-Grabfeld;5,02648E+15;1,04113E+16;;very low;F;1.694
1223;Trappstadt;Landkreis Rhön-Grabfeld;5,02726E+15;1,03649E+16;;very low;F;1.694
1224;Sandberg;Landkreis Rhön-Grabfeld;5,03335E+15;1,00384E+16;;very low;F;1.694
1225;Hendungen;Landkreis Rhön-Grabfeld;5,04661E+15;1,02914E+16;;very low;F;1.694
1226;Oberstreu;Landkreis Rhön-Grabfeld;5,03852E+15;1,03321E+16;;very low;G;1.694
1227;Stockheim;Landkreis Rhön-Grabfeld;5,0404E+15;1,02914E+15;;very low;C;1.694
1228;Fladungen;Landkreis Rhön-Grabfeld;5,05335E+16;1,02107E+16;;very low;D;1.694
1229;Bad Königshofen im Grabfeld;Landkreis Rhön-Grabfeld;5,02588E+15;1,0463E+16;;very low;A+;1.694
1230;Bad Königshofen im Grabfeld;Landkreis Rhön-Grabfeld;5,03036E+15;1,04425E+16;;very low;C;1.694
1231;Theres;Landkreis Haßberge;5,00407E+16;1,04404E+16;;very low;G;2.045
1232;Hofheim in Unterfranken;Landkreis Haßberge;5,01331E+15;1,05113E+16;;very low;E;2.045
1233;Haßfurt;Landkreis Haßberge;5,00415E+14;1,04873E+16;;very low;C;2.045
1234;Haßfurt;Landkreis Haßberge;5,00699E+13;1,04536E+15;;very low;H;2.045
1235;Haßfurt;Landkreis Haßberge;5,00691E+15;1,04695E+15;;very low;G;2.045
1236;Haßfurt;Landkreis Haßberge;5,00577E+14;1,04851E+16;;very low;G;2.045
1237;Sand a. Main;Landkreis Haßberge;4,99705E+15;1,0583E+16;;very low;E;2.045
1238;Birkenfeld;Landkreis Main-Spessart;4,98623E+15;9,75292E+15;;very low;F;2.337
1239;Collenberg;Landkreis Miltenberg;4,97742E+15;9,36997E+15;;very low;C;2.785
1240;Eichenbühl;Landkreis Miltenberg;4,97479E+15;9,32588E+15;;very low;D;2.785
1241;Bischbrunn;Landkreis Main-Spessart;4,99165E+15;9,44032E+15;;very low;G;2.337
1242;Marktheidenfeld;Landkreis Main-Spessart;4,9835E+15;9,57959E+14;;very low;E;2.337
