ID;ort;landkreis;latitude;longitude;GEB_HQ;flood_risk;Energieklasse;Quadratmeterpreise
1177;Hohenroth;Landkreis Rhön-Grabfeld;5031960000000000,0;1,02701e+16;;very low;F;1694,0
1178;Hollstadt;Landkreis Rhön-Grabfeld;5033880000000000,0;1005760000000000,0;;very low;F;1694,0
1179;Hollstadt;Landkreis Rhön-Grabfeld;5033140000000000,0;1,01091e+16;;very low;B;1694,0
1180;Hollstadt;Landkreis Rhön-Grabfeld;5,03645e+16;1021580000000000,0;;very low;C;1694,0
1181;Hollstadt;Landkreis Rhön-Grabfeld;5029430000000000,0;1017430000000000,0;;very low;A;1694,0
1182;Niederlauer;Landkreis Rhön-Grabfeld;5036550000000000,0;1,02782e+16;;very low;C;1694,0
1183;Niederlauer;Landkreis Rhön-Grabfeld;5036300000000000,0;1,02992e+16;;very low;D;1694,0
1184;Niederlauer;Landkreis Rhön-Grabfeld;5032400000000000,0;1,0349e+16;;very low;D;1694,0
1185;Niederlauer;Landkreis Rhön-Grabfeld;5032820000000000,0;1,017e+16;;very low;C;1694,0
1186;Rödelmaier;Landkreis Rhön-Grabfeld;5030410000000000,0;1,01132e+16;;very low;C;1694,0
1187;Rödelmaier;Landkreis Rhön-Grabfeld;5033680000000000,0;1013180000000000,0;;very low;E;1694,0
1188;Rödelmaier;Landkreis Rhön-Grabfeld;5029920000000000,0;1009910000000000,0;;very low;E;1694,0
1189;Rödelmaier;Landkreis Rhön-Grabfeld;5,03376e+16;1,01706e+16;;very low;D;1694,0
1190;Strahlungen;Landkreis Rhön-Grabfeld;5037720000000000,0;1,03654e+16;;very low;E;1694,0
1191;Strahlungen;Landkreis Rhön-Grabfeld;5029140000000000,0;1,01872e+16;;very low;G;1694,0
1192;Strahlungen;Landkreis Rhön-Grabfeld;5033200000000000,0;1,02929e+16;;very low;D;1694,0
1193;Strahlungen;Landkreis Rhön-Grabfeld;5031850000000000,0;1,02994e+16;;very low;E;1694,0
1194;Unsleben;Landkreis Rhön-Grabfeld;5034220000000000,0;1,03036e+16;;very low;H;1694,0
1195;Unsleben;Landkreis Rhön-Grabfeld;5034260000000000,0;1,01582e+16;;very low;F;1694,0
1196;Unsleben;Landkreis Rhön-Grabfeld;5035670000000000,0;1,02354e+16;;very low;F;1694,0
1197;Unsleben;Landkreis Rhön-Grabfeld;5036720000000000,0;1,03079e+16;;very low;E;1694,0
1198;Wollbach;Landkreis Rhön-Grabfeld;5034230000000000,0;1008210000000000,0;;very low;G;1694,0
1199;Wollbach;Landkreis Rhön-Grabfeld;5030930000000000,0;1,01623e+16;;very low;C;1694,0
1200;Wollbach;Landkreis Rhön-Grabfeld;5027200000000000,0;1,02453e+16;;very low;G;1694,0
1201;Wollbach;Landkreis Rhön-Grabfeld;503693000000000,0;1026430000000000,0;;very low;C;1694,0
1202;Wülfershausen an der Saale;Landkreis Rhön-Grabfeld;5,03029e+16;1,01608e+16;;very low;F;1694,0
1203;Wülfershausen an der Saale;Landkreis Rhön-Grabfeld;5029190000000000,0;1,01882e+16;;very low;F;1694,0
1204;Wülfershausen an der Saale;Landkreis Rhön-Grabfeld;5031610000000000,0;1017200000000000,0;;very low;C;1694,0
1205;Wülfershausen an der Saale;Landkreis Rhön-Grabfeld;5032850000000000,0;1,01448e+16;;very low;E;1694,0
1206;Oberelsbach;Landkreis Rhön-Grabfeld;5044180000000000,0;1,00453e+16;;very low;B;1694,0
1207;Ostheim v.d.Rhön;Landkreis Rhön-Grabfeld;5043560000000000,0;1,02179e+16;;very low;C;1694,0
1208;Aubstadt;Landkreis Rhön-Grabfeld;5030100000000000,0;1056010000000000,0;;very low;D;1694,0
1209;Aubstadt;Landkreis Rhön-Grabfeld;5034710000000000,0;1,03801e+16;;very low;E;1694,0
1210;Großbardorf;Landkreis Rhön-Grabfeld;5025560000000000,0;1,03863e+16;;very low;G;1694,0
1211;Großbardorf;Landkreis Rhön-Grabfeld;5036140000000000,0;1,04436e+16;;very low;H;1694,0
1212;Großeibstadt;Landkreis Rhön-Grabfeld;5035620000000000,0;1052520000000000,0;;very low;E;1694,0
1213;Großeibstadt;Landkreis Rhön-Grabfeld;5034940000000000,0;1,03782e+16;;very low;D;1694,0
1214;Herbstadt;Landkreis Rhön-Grabfeld;5037870000000000,0;1,04528e+16;;very low;E;1694,0
1215;Herbstadt;Landkreis Rhön-Grabfeld;5032190000000000,0;1,05805e+16;;very low;F;1694,0
1216;Höchheim;Landkreis Rhön-Grabfeld;5034600000000000,0;1050970000000000,0;;very low;D;1694,0
1217;Höchheim;Landkreis Rhön-Grabfeld;5024710000000000,0;1039260000000000,0;;very low;H;1694,0
1218;Saal a.d.Saale;Landkreis Rhön-Grabfeld;5022440000000000,0;1,04152e+16;;very low;F;1694,0
1219;Saal a.d.Saale;Landkreis Rhön-Grabfeld;5032880000000000,0;104920000000000,0;;very low;G;1694,0
1220;Sulzfeld;Landkreis Rhön-Grabfeld;5030520000000000,0;1,05734e+16;;very low;G;1694,0
1221;Sulzfeld;Landkreis Rhön-Grabfeld;5039180000000000,0;1044530000000000,0;;very low;H;1694,0
1222;Trappstadt;Landkreis Rhön-Grabfeld;5026480000000000,0;1,04113e+16;;very low;F;1694,0
1223;Trappstadt;Landkreis Rhön-Grabfeld;5027260000000000,0;1,03649e+16;;very low;F;1694,0
1224;Sandberg;Landkreis Rhön-Grabfeld;5033350000000000,0;1,00384e+16;;very low;F;1694,0
1225;Hendungen;Landkreis Rhön-Grabfeld;5046610000000000,0;1,02914e+16;;very low;F;1694,0
1226;Oberstreu;Landkreis Rhön-Grabfeld;5038520000000000,0;1,03321e+16;;very low;G;1694,0
1227;Stockheim;Landkreis Rhön-Grabfeld;5040400000000000,0;1029140000000000,0;;very low;C;1694,0
1228;Fladungen;Landkreis Rhön-Grabfeld;5,05335e+16;1,02107e+16;;very low;D;1694,0
1229;Bad Königshofen im Grabfeld;Landkreis Rhön-Grabfeld;5025880000000000,0;1,0463e+16;;very low;A+;1694,0
1230;Bad Königshofen im Grabfeld;Landkreis Rhön-Grabfeld;5030360000000000,0;1,04425e+16;;very low;C;1694,0
1231;Theres;Landkreis Haßberge;5,00407e+16;1,04404e+16;;very low;G;2045,0
1232;Hofheim in Unterfranken;Landkreis Haßberge;5013310000000000,0;1,05113e+16;;very low;E;2045,0
1233;Haßfurt;Landkreis Haßberge;500415000000000,0;1,04873e+16;;very low;C;2045,0
1234;Haßfurt;Landkreis Haßberge;50069900000000,0;1045360000000000,0;;very low;H;2045,0
1235;Haßfurt;Landkreis Haßberge;5006910000000000,0;1046950000000000,0;;very low;G;2045,0
1236;Haßfurt;Landkreis Haßberge;500577000000000,0;1,04851e+16;;very low;G;2045,0
1237;Sand a. Main;Landkreis Haßberge;4997050000000000,0;1,0583e+16;;very low;E;2045,0
1238;Birkenfeld;Landkreis Main-Spessart;4986230000000000,0;9752920000000000,0;;very low;F;2337,0
1239;Collenberg;Landkreis Miltenberg;4977420000000000,0;9369970000000000,0;;very low;C;2785,0
1240;Eichenbühl;Landkreis Miltenberg;4974790000000000,0;9325880000000000,0;;very low;D;2785,0
1241;Bischbrunn;Landkreis Main-Spessart;4991650000000000,0;9440320000000000,0;;very low;G;2337,0
1242;Marktheidenfeld;Landkreis Main-Spessart;4983500000000000,0;957959000000000,0;;very low;E;2337,0
1243;Marktheidenfeld;Landkreis Main-Spessart;498306000000000,0;96032000000000,0;;very low;F;2337,0
1244;Marktheidenfeld;Landkreis Main-Spessart;4983230000000000,0;9589260000000000,0;;very low;E;2337,0
1245;Eußenheim;Landkreis Main-Spessart;4998470000000000,0;9820140000000000,0;;very low;B;2337,0
1246;Esselbach;Landkreis Main-Spessart;4986570000000000,0;9521080000000000,0;;very low;E;2337,0
1247;Triefenstein;Landkreis Main-Spessart;4,97755e+16;9552140000000000,0;;very low;H;2337,0
1248;Nordheim a.Main;Landkreis Kitzingen;4984890000000000,0;1,01978e+16;;very low;G;2868,0
1249;Sommerach;Landkreis Kitzingen;4984270000000000,0;1,01878e+16;;very low;F;2868,0
1250;Markt Einersheim;Landkreis Kitzingen;4967520000000000,0;1,02958e+16;;very low;D;2868,0
1251;Rödelsee;Landkreis Kitzingen;4968080000000000,0;1,02431e+16;;very low;D;2868,0
1252;Willanzheim;Landkreis Kitzingen;4968920000000000,0;1,02221e+16;;very low;F;2868,0
1253;Mainbernheim;Landkreis Kitzingen;4970710000000000,0;101880000000000,0;;very low;E;2868,0
1254;Albertshofen;Landkreis Kitzingen;49765700000000,0;101342000000000,0;;very low;E;2868,0
1255;Albertshofen;Landkreis Kitzingen;4974510000000000,0;1,02319e+16;;very low;G;2868,0
1256;Buchbrunn;Landkreis Kitzingen;4977690000000000,0;1,01182e+16;;very low;D;2868,0
1257;Buchbrunn;Landkreis Kitzingen;4974570000000000,0;1026490000000000,0;;very low;C;2868,0
1258;Großlangheim;Landkreis Kitzingen;4977520000000000,0;1009330000000000,0;;very low;D;2868,0
1259;Großlangheim;Landkreis Kitzingen;4,97618e+16;1016730000000000,0;;very low;D;2868,0
1260;Mainstockheim;Landkreis Kitzingen;4977950000000000,0;1,00921e+16;;very low;D;2868,0
1261;Mainstockheim;Landkreis Kitzingen;4,97534e+16;1,02656e+16;;very low;A;2868,0
1262;Sulzfeld am Main;Landkreis Kitzingen;4974740000000000,0;1,02699e+16;;very low;A;2868,0
1263;Sulzfeld am Main;Landkreis Kitzingen;4977230000000000,0;1,02316e+16;;very low;H;2868,0
1264;Schweinfurt;;5004290000000000,0;1,02202e+16;;very low;G;3111,0
1265;Schweinfurt;;5004060000000000,0;1,02202e+16;;very low;B;3111,0
1266;Schweinfurt;;5004740000000000,0;102366000000000,0;;very low;F;3111,0
1267;Schweinfurt;;5004750000000000,0;1,02195e+16;;very low;H;3111,0
1268;Kolitzheim;Landkreis Schweinfurt;4991760000000000,0;1,02307e+16;;very low;D;2375,0
1269;Röthlein;Landkreis Schweinfurt;4995490000000000,0;1019650000000000,0;;very low;D;2375,0
1270;Stadtlauringen;Landkreis Schweinfurt;5,02042e+16;1,03733e+16;;very low;A+;2375,0
1271;Üchtelhausen;Landkreis Schweinfurt;5014090000000000,0;1,03229e+16;;very low;D;2375,0
1272;Euerbach;Landkreis Schweinfurt;5007960000000000,0;1,00766e+16;;very low;F;2375,0
1273;Geldersheim;Landkreis Schweinfurt;5,00312e+16;1013820000000000,0;;very low;D;2375,0
1274;Schweinfurt;;5002970000000000,0;1,02199e+16;;very low;G;3111,0
1275;Schweinfurt;;5002780000000000,0;1,02071e+16;;very low;G;3111,0
1276;Schweinfurt;;5002790000000000,0;1,02342e+16;;very low;E;3111,0
1277;Schweinfurt;;5006080000000000,0;1,02047e+16;;very low;B;3111,0
1278;Dittelbrunn;Landkreis Schweinfurt;5,01472e+16;1,02072e+16;;very low;H;2375,0
1279;Dittelbrunn;Landkreis Schweinfurt;5013490000000000,0;1,02173e+16;;very low;C;2375,0
1280;Schwebheim;Landkreis Schweinfurt;4998090000000000,0;1,02626e+16;;very low;A;2375,0
1281;Bergrheinfeld;Landkreis Schweinfurt;4997360000000000,0;1,01902e+16;;very low;D;2375,0
1282;Wasserlosen;Landkreis Schweinfurt;5,00441e+16;1000700000000000,0;;very low;E;2375,0
1283;Schwanfeld;Landkreis Schweinfurt;4,99333e+16;1,01448e+16;;very low;H;2375,0
1284;Poppenhausen;Landkreis Schweinfurt;5,01004e+16;1008370000000000,0;;very low;D;2375,0
1285;Waigolshausen;Landkreis Schweinfurt;4,99459e+16;1,01411e+16;;very low;H;2375,0
1286;Grafenrheinfeld;Landkreis Schweinfurt;4999670000000000,0;1,02067e+16;;very low;C;2375,0
1287;Werneck;Landkreis Schweinfurt;4999500000000000,0;1,01384e+16;;very low;H;2375,0
1288;Werneck;Landkreis Schweinfurt;500144000000000,0;1,01339e+16;;very low;G;2375,0
1289;Werneck;Landkreis Schweinfurt;4,9936e+16;1,01057e+16;;very low;F;2375,0
1290;Niederwerrn;Landkreis Schweinfurt;500778000000000,0;1,0154e+16;;very low;E;2375,0
1291;Niederwerrn;Landkreis Schweinfurt;5007150000000000,0;1,01863e+16;;very low;D;2375,0
1292;Sennfeld;Landkreis Schweinfurt;5002340000000000,0;1,02444e+16;;very low;E;2375,0
1293;Maßbach;Landkreis Bad Kissingen;5023350000000000,0;1,02376e+16;;very low;D;2099,0
1294;Maßbach;Landkreis Bad Kissingen;5018020000000000,0;1031780000000000,0;;very low;B;2099,0
1295;Thundorf i.UFr.;Landkreis Bad Kissingen;5016320000000000,0;1028360000000000,0;;very low;G;2099,0
1296;Thundorf i.UFr.;Landkreis Bad Kissingen;5020910000000000,0;1,02835e+16;;very low;C;2099,0
1297;Elfershausen;Landkreis Bad Kissingen;5,01478e+16;9957780000000000,0;;very low;F;2099,0
1298;Wildflecken;Landkreis Bad Kissingen;5036600000000000,0;9870580000000000,0;;very low;D;2099,0
1299;Münnerstadt;Landkreis Bad Kissingen;5023530000000000,0;1027550000000000,0;;very low;A;2099,0
1300;Münnerstadt;Landkreis Bad Kissingen;5023090000000000,0;1019350000000000,0;;very low;D;2099,0
1301;Wartmannsroth;Landkreis Bad Kissingen;501909000000000,0;9770660000000000,0;;very low;E;2099,0
1302;Bad Bocklet;Landkreis Bad Kissingen;5029690000000000,0;1,0074e+16;;very low;E;2099,0
1303;Oberthulba;Landkreis Bad Kissingen;5020870000000000,0;9949920000000000,0;;very low;E;2099,0
1304;Bad Brückenau;Landkreis Bad Kissingen;503208000000000,0;9775930000000000,0;;very low;H;2099,0
1305;Bad Brückenau;Landkreis Bad Kissingen;5031510000000000,0;978499000000000,0;;very low;G;2099,0
1306;Bad Kissingen;Landkreis Bad Kissingen;5,01719e+16;1,00635e+16;;very low;D;2099,0
1307;Bad Kissingen;Landkreis Bad Kissingen;5020810000000000,0;1,00258e+16;;very low;C;2099,0
1308;Bad Kissingen;Landkreis Bad Kissingen;5021580000000000,0;1,01039e+16;;very low;C;2099,0
1309;Bad Kissingen;Landkreis Bad Kissingen;5018430000000000,0;1012950000000000,0;;very low;C;2099,0
1310;Bad Kissingen;Landkreis Bad Kissingen;5,01941e+16;1,00471e+16;;very low;E;2099,0
1311;Bad Kissingen;Landkreis Bad Kissingen;5022770000000000,0;9972420000000000,0;;very low;D;2099,0
1312;Iffeldorf;Landkreis Weilheim-Schongau;4779980000000000,0;1,13107e+16;;very low;H;5361,0
1313;Seeshaupt;Landkreis Weilheim-Schongau;4,78364e+16;1,12619e+16;;very low;D;5361,0
1314;Huglfing;Landkreis Weilheim-Schongau;4779150000000000,0;1,11428e+16;;very low;E;5361,0
1315;Oberhausen;Landkreis Weilheim-Schongau;4773360000000000,0;1108520000000000,0;;very low;C;5361,0
1316;Hohenpeißenberg;Landkreis Weilheim-Schongau;4780790000000000,0;1102150000000000,0;;very low;B;5361,0
1317;Raisting;Landkreis Weilheim-Schongau;4789440000000000,0;1,11321e+16;HQ 80;medium;A+;5361,0
1318;Peißenberg;Landkreis Weilheim-Schongau;4783190000000000,0;1,105e+16;;very low;A;5361,0
1319;Peißenberg;Landkreis Weilheim-Schongau;4775740000000000,0;1,10354e+16;;very low;E;5361,0
1320;Peißenberg;Landkreis Weilheim-Schongau;4782400000000000,0;1,10655e+16;;very low;H;5361,0
1321;Polling;Landkreis Weilheim-Schongau;4781300000000000,0;1,11388e+16;;very low;D;5361,0
1322;Penzberg;Landkreis Weilheim-Schongau;477878000000000,0;1,13864e+16;;very low;F;5361,0
1323;Penzberg;Landkreis Weilheim-Schongau;4779230000000000,0;1,13778e+16;;very low;G;5361,0
1324;Penzberg;Landkreis Weilheim-Schongau;4775650000000000,0;1,14083e+16;;very low;G;5361,0
1325;Penzberg;Landkreis Weilheim-Schongau;4775410000000000,0;1,13762e+16;;very low;H;5361,0
1326;Wielenbach;Landkreis Weilheim-Schongau;4786970000000000,0;1,1184e+16;;very low;C;5361,0
1327;Pähl;Landkreis Weilheim-Schongau;4790510000000000,0;1,11507e+16;;very low;E;5361,0
1328;Wessobrunn;Landkreis Weilheim-Schongau;4785910000000000,0;1,10061e+16;;very low;E;5361,0
1329;Weilheim in Oberbayern;Landkreis Weilheim-Schongau;4786680000000000,0;1108770000000000,0;;very low;F;5361,0
1330;Weilheim in Oberbayern;Landkreis Weilheim-Schongau;4785580000000000,0;1,1111e+16;;very low;C;5361,0
1331;Weilheim in Oberbayern;Landkreis Weilheim-Schongau;4,78368e+16;1115470000000000,0;;very low;G;5361,0
1332;Weilheim in Oberbayern;Landkreis Weilheim-Schongau;4785380000000000,0;1,11555e+16;;very low;E;5361,0
1333;Weilheim in Oberbayern;Landkreis Weilheim-Schongau;4785970000000000,0;1112810000000000,0;;very low;D;5361,0
1334;Weilheim in Oberbayern;Landkreis Weilheim-Schongau;4785030000000000,0;1,10746e+16;;very low;B;5361,0
1335;Nürnberg;;4940630000000000,0;1120460000000000,0;;very low;H;4798,0
1336;Nürnberg;;4943500000000000,0;112224000000000,0;;very low;A+;4798,0
1337;Nürnberg;;4940170000000000,0;1120700000000000,0;;very low;F;4798,0
1338;Nürnberg;;4943670000000000,0;1,12596e+16;;very low;F;4798,0
1339;Hallerndorf;Landkreis Forchheim;497429000000000,0;1099940000000000,0;;very low;F;3289,0
1340;Pegnitz;Landkreis Bayreuth;4975970000000000,0;1,14787e+16;;very low;C;2260,0
1341;Pegnitz;Landkreis Bayreuth;497266000000000,0;1,14464e+16;;very low;F;2260,0
1342;Pegnitz;Landkreis Bayreuth;4979000000000000,0;1,15939e+16;;very low;D;2260,0
1343;Pegnitz;Landkreis Bayreuth;4965580000000000,0;1,15081e+16;;very low;D;2260,0
1344;Gößweinstein;Landkreis Forchheim;4979080000000000,0;1,13219e+16;;very low;E;3289,0
1345;Wiesenttal;Landkreis Forchheim;4,98097e+16;1,12937e+16;;very low;A;3289,0
1346;Pommelsbrunn;Landkreis Nürnberger Land;4,94671e+16;1,1589e+16;;very low;C;3585,0
1347;Happurg;Landkreis Nürnberger Land;494615000000000,0;1155000000000000,0;;very low;H;3585,0
1348;Dietenhofen;Landkreis Ansbach;4943160000000000,0;1,07008e+16;;very low;A+;2902,0
1349;Neuhof a.d.Zenn;Landkreis Neustadt an der Aisch-Bad Windsheim;4946750000000000,0;1,06368e+16;;very low;D;2687,0
1350;Diespeck;Landkreis Neustadt an der Aisch-Bad Windsheim;4961170000000000,0;1,05818e+16;;very low;D;2687,0
1351;Sugenheim;Landkreis Neustadt an der Aisch-Bad Windsheim;4961070000000000,0;1033660000000000,0;;very low;E;2687,0
1352;Emskirchen;Landkreis Neustadt an der Aisch-Bad Windsheim;4,95869e+16;1,07263e+16;;very low;D;2687,0
1353;Emskirchen;Landkreis Neustadt an der Aisch-Bad Windsheim;4955020000000000,0;1,06885e+16;;very low;H;2687,0
1354;Obernzenn;Landkreis Neustadt an der Aisch-Bad Windsheim;4948350000000000,0;1052190000000000,0;;very low;G;2687,0
1355;Gerhardshofen;Landkreis Neustadt an der Aisch-Bad Windsheim;4962930000000000,0;1,06727e+16;;very low;G;2687,0
1356;Neustadt an der Aisch;Landkreis Neustadt an der Aisch-Bad Windsheim;4958690000000000,0;1,04786e+16;;very low;F;2687,0
1357;Neustadt an der Aisch;Landkreis Neustadt an der Aisch-Bad Windsheim;4,95937e+16;1,05304e+16;;very low;C;2687,0
1358;Neustadt an der Aisch;Landkreis Neustadt an der Aisch-Bad Windsheim;4,95788e+16;1,06301e+16;;very low;D;2687,0
1359;Markt Bibart;Landkreis Neustadt an der Aisch-Bad Windsheim;4968240000000000,0;1,03796e+16;;very low;G;2687,0
1360;Bad Windsheim;Landkreis Neustadt an der Aisch-Bad Windsheim;4946890000000000,0;1,04613e+16;;very low;B;2687,0
1361;Bad Windsheim;Landkreis Neustadt an der Aisch-Bad Windsheim;4950500000000000,0;1040880000000000,0;;very low;D;2687,0
1362;Bad Windsheim;Landkreis Neustadt an der Aisch-Bad Windsheim;4952570000000000,0;1,03733e+16;;very low;F;2687,0
1363;Sugenheim;Landkreis Neustadt an der Aisch-Bad Windsheim;4958120000000000,0;1,04515e+16;;very low;G;2687,0
1364;Sugenheim;Landkreis Neustadt an der Aisch-Bad Windsheim;4954210000000000,0;1038300000000000,0;;very low;D;2687,0
1365;Sugenheim;Landkreis Neustadt an der Aisch-Bad Windsheim;4947180000000000,0;1,04657e+16;;very low;F;2687,0
1366;Burgbernheim;Landkreis Neustadt an der Aisch-Bad Windsheim;4,94824e+16;1,03532e+16;;very low;H;2687,0
1367;Dietersheim;Landkreis Neustadt an der Aisch-Bad Windsheim;4953840000000000,0;1,05275e+16;;very low;C;2687,0
1368;Markt Erlbach;Landkreis Neustadt an der Aisch-Bad Windsheim;4949190000000000,0;1,05934e+16;;very low;G;2687,0
1369;Wilhermsdorf;Landkreis Fürth;4943930000000000,0;1,07177e+16;;very low;C;4602,0
1370;Uehlfeld;Landkreis Neustadt an der Aisch-Bad Windsheim;4965410000000000,0;1,0779e+16;;very low;H;2687,0
1371;Scheinfeld;Landkreis Neustadt an der Aisch-Bad Windsheim;4967290000000000,0;1,05024e+16;;very low;H;2687,0
1372;Heilsbronn;Landkreis Ansbach;4937500000000000,0;1,07864e+16;;very low;F;2902,0
1373;Heilsbronn;Landkreis Ansbach;4938090000000000,0;1,07671e+16;;very low;E;2902,0
1374;Langfurth;Landkreis Ansbach;4911840000000000,0;1,04505e+16;;very low;G;2902,0
1375;Leutershausen;Landkreis Ansbach;4,93258e+16;1043270000000000,0;;very low;E;2902,0
1376;Leutershausen;Landkreis Ansbach;4,92679e+16;1,03297e+16;;very low;C;2902,0
1377;Dürrwangen;Landkreis Ansbach;4910320000000000,0;1034430000000000,0;;very low;H;2902,0
1378;Wolframs-Eschenbach;Landkreis Ansbach;4921330000000000,0;1075930000000000,0;;very low;C;2902,0
1379;Bechhofen;Landkreis Ansbach;4916110000000000,0;1,05626e+16;;very low;F;2902,0
1380;Bechhofen;Landkreis Ansbach;4918960000000000,0;1,05506e+16;;very low;H;2902,0
1381;Sachsen bei Ansbach;Landkreis Ansbach;492980000000000,0;1,06796e+16;;very low;F;2902,0
1382;Herrieden;Landkreis Ansbach;492443000000000,0;1,05403e+16;;very low;C;2902,0
1383;Herrieden;Landkreis Ansbach;4922110000000000,0;1,04627e+16;;very low;C;2902,0
1384;Lehrberg;Landkreis Ansbach;4938610000000000,0;1,04446e+16;;very low;H;2902,0
1385;Wilburgstetten;Landkreis Ansbach;4903490000000000,0;1,03853e+16;;very low;H;2902,0
1386;Colmberg;Landkreis Ansbach;4934200000000000,0;1045310000000000,0;;very low;D;2902,0
1387;Ansbach;;4931680000000000,0;1,05717e+16;;very low;E;2902,0
1388;Ansbach;;4929010000000000,0;1,05895e+16;;very low;G;2902,0
1389;Ansbach;;4927590000000000,0;1049720000000000,0;;very low;A;2902,0
1390;Ansbach;;4930440000000000,0;1,05789e+16;;very low;E;2902,0
1391;Ansbach;;4929790000000000,0;1,05764e+16;;very low;A+;2902,0
1392;Ansbach;;4,92788e+16;1,06114e+16;;very low;H;2902,0
1393;Ansbach;;4928190000000000,0;1,04972e+16;;very low;H;2902,0
1394;Ansbach;;4932380000000000,0;1049740000000000,0;;very low;D;2902,0
1395;Ansbach;;4929700000000000,0;1050510000000000,0;;very low;A+;2902,0
1396;Ansbach;;4929370000000000,0;1056520000000000,0;;very low;C;2902,0
1397;Ansbach;;4929760000000000,0;1,06161e+16;;very low;E;2902,0
1398;Wassertrüdingen;Landkreis Ansbach;490494000000000,0;1062200000000000,0;;very low;G;2902,0
1399;Wassertrüdingen;Landkreis Ansbach;4905210000000000,0;1,05782e+16;;very low;C;2902,0
1400;Feuchtwangen;Landkreis Ansbach;4,91495e+16;103696000000000,0;;very low;A+;2902,0
1401;Feuchtwangen;Landkreis Ansbach;4917200000000000,0;1,03728e+16;;very low;C;2902,0
