ort;landkreis;latitude;longitude;GEB_HQ;AEP;flood_risk;Ueberschwemmungstiefe;Schadensfaktor;Energieklasse;Quadratmeterpreise;wohnflaeche;aktueller_immobilienwert;aktuelles_LtV;darlehenbetrag;Risikogewicht;Immobilienschaden;EAI;EI;Neuer Immobilienwert;Neue LtV;Neue Risikogewicht;Neue RWA;RWA Änderung
Piding;Landkreis Berchtesgadener Land;4,77835E+15;1,29061E+16;;0,0;very low;0,0;0,0;E;5940,0;107,4;637927,76;0,28;178411,35;0,2;0,0;0,0;0,0;637927,76;0,2796732815013412;0,2;35682,270000000004;0,0
Bischofswiesen;Landkreis Berchtesgadener Land;4,76694E+15;1,2948E+16;;0,0;very low;0,0;0,0;E;5940,0;60,0;356400,0;0,29;103725,19;0,2;0,0;0,0;0,0;356400,0;0,29103588664422;0,2;20745,038;0,0
Bischofswiesen;Landkreis Berchtesgadener Land;4,76839E+15;1,29226E+16;;0,0;very low;0,0;0,0;E;5940,0;60,0;356400,0;0,4;143593,27;0,2;0,0;0,0;0,0;356400,0;0,4028991863075196;0,2;28718,654;0,0
Teisendorf;Landkreis Berchtesgadener Land;4,78789E+15;1,28562E+16;;0,0;very low;0,0;0,0;G;5940,0;71,48;424585,22;0,41;174333,34;0,2;0,0;0,0;0,0;424585,22;0,41059681728911807;0,2;34866,668;0,0
Teisendorf;Landkreis Berchtesgadener Land;4,78465E+15;1,28716E+16;;0,0;very low;0,0;0,0;D;5940,0;60,0;356400,0;0,45;161002,2;0,2;0,0;0,0;0,0;356400,0;0,4517457912457913;0,2;32200,440000000002;0,0
Laufen;Landkreis Berchtesgadener Land;4,79175E+13;1,28545E+15;;0,0;very low;0,0;0,0;C;5940,0;99,84;593070,78;0,38;226156,78;0,2;0,0;0,0;0,0;593070,78;0,3813318538471917;0,2;45231,356;0,0
Laufen;Landkreis Berchtesgadener Land;4,79222E+15;1,29227E+16;;0,0;very low;0,0;0,0;E;5940,0;71,76;426269,32;0,4;171565,54;0,2;0,0;0,0;0,0;426269,32;0,40248155790334617;0,2;34313,108;0,0
Bayerisch Gmain;Landkreis Berchtesgadener Land;4,7694E+16;1,28957E+16;;0,0;very low;0,0;0,0;G;5940,0;60,0;356400,0;0,52;184693,52;0,25;0,0;0,0;0,0;356400,0;0,5182197530864198;0,25;46173,38;0,0
Samerberg;Landkreis Rosenheim;4,77443E+15;1,22304E+16;;0,0;very low;0,0;0,0;F;5831,0;66,88;389988,46;0,46;178246,12;0,2;0,0;0,0;0,0;389988,46;0,45705485746937224;0,2;35649,224;0,0
Wasserburg am Inn;Landkreis Rosenheim;4,80588E+15;1,21905E+16;;0,0;very low;0,0;0,0;E;5831,0;60,0;349860,0;0,32;112179,19;0,2;0,0;0,0;0,0;349860,0;0,32064022751957927;0,2;22435,838000000003;0,0
Wasserburg am Inn;Landkreis Rosenheim;4,8047E+15;1,22134E+15;;0,0;very low;0,0;0,0;B;5831,0;60,0;349860,0;0,37;129775,29;0,2;0,0;0,0;0,0;349860,0;0,37093491682387236;0,2;25955,058;0,0
Wasserburg am Inn;Landkreis Rosenheim;4,8033E+15;1,21891E+16;;0,0;very low;0,0;0,0;G;5831,0;95,61;557509,88;0,6;334685,29;0,3;0,0;0,0;0,0;557509,88;0,6003217198590274;0,3;100405,58699999998;0,0
Oberaudorf;Landkreis Rosenheim;4,7635E+15;1,21931E+16;;0,0;very low;0,0;0,0;D;5831,0;60,0;349860,0;0,71;247931,64;0,3;0,0;0,0;0,0;349860,0;0,7086595781169611;0,3;74379,492;0,0
Flintsbach am Inn;Landkreis Rosenheim;4,77318E+15;1,21322E+16;;0,0;very low;0,0;0,0;G;5831,0;60,0;349860,0;0,36;125553,52;0,2;0,0;0,0;0,0;349860,0;0,3588678900131481;0,2;25110,704;0,0
Edling;Landkreis Rosenheim;4,80635E+15;1,21315E+15;;0,0;very low;0,0;0,0;E;5831,0;60,0;349860,0;0,74;257274,86;0,3;0,0;0,0;0,0;349860,0;0,735365174641285;0,3;77182,458;0,0
Maitenbeth;Landkreis Mühldorf am Inn;4,81557E+15;1,20825E+16;;0,0;very low;0,0;0,0;C;4119,0;232,2;956429,41;0,29;282192,63;0,2;0,0;0,0;0,0;956429,41;0,29504804750828395;0,2;56438,526000000005;0,0
Bad Endorf;Landkreis Rosenheim;4,79236E+15;1,23168E+16;;0,0;very low;0,0;0,0;D;5831,0;60,0;349860,0;0,48;168585,88;0,2;0,0;0,0;0,0;349860,0;0,481866689532956;0,2;33717,176;0,0
Bad Endorf;Landkreis Rosenheim;4,7925E+15;1,22777E+15;;0,0;very low;0,0;0,0;C;5831,0;60,0;349860,0;0,52;182763,17;0,25;0,0;0,0;0,0;349860,0;0,5223894414908821;0,25;45690,7925;0,0
Söchtenau;Landkreis Rosenheim;4,79297E+16;1,22248E+16;;0,0;very low;0,0;0,0;G;5831,0;417,95;2437042,17;0,13;308809,55;0,2;0,0;0,0;0,0;2437042,17;0,1267148980027703;0,2;61761,91;0,0
Nußdorf am Inn;Landkreis Rosenheim;4,77441E+14;1,21621E+16;;0,0;very low;0,0;0,0;B;5831,0;71,7;418094,66;0,35;147533,12;0,2;0,0;0,0;0,0;418094,66;0,35287013711201193;0,2;29506,624;0,0
Rott am Inn;Landkreis Rosenheim;4,79641E+16;1,21337E+16;;0,0;very low;0,0;0,0;C;5831,0;108,86;634737,74;0,41;257734,9;0,2;0,0;0,0;0,0;634737,74;0,4060494338969036;0,2;51546,98;0,0
Rosenheim;;4,78258E+15;1,20844E+15;;0,0;very low;0,0;0,0;E;6179,0;60,0;370740,0;0,49;180014,67;0,2;0,0;0,0;0,0;370740,0;0,48555502508496523;0,2;36002,934;0,0
Rosenheim;;4,78355E+14;1,21303E+16;;0,0;very low;0,0;0,0;G;6179,0;60,0;370740,0;0,58;216813,88;0,25;0,0;0,0;0,0;370740,0;0,5848138317958678;0,25;54203,47;0,0
Rosenheim;;4,78164E+15;1,2095E+15;;0,0;very low;0,0;0,0;H;6179,0;77,69;480059,69;0,51;244469,38;0,25;0,0;0,0;0,0;480059,69;0,5092478812374353;0,25;61117,345;0,0
Rosenheim;;4,78211E+15;1,21081E+16;;0,0;very low;0,0;0,0;F;6179,0;60,0;370740,0;0,37;135761,79;0,2;0,0;0,0;0,0;370740,0;0,3661913740087393;0,2;27152,358000000004;0,0
Rosenheim;;4,78292E+15;1,20929E+16;;0,0;very low;0,0;0,0;H;6179,0;78,85;487200,99;0,57;279387,41;0,25;0,0;0,0;0,0;487200,99;0,5734541097710002;0,25;69846,8525;0,0
Rosenheim;;4,78099E+15;1,20225E+13;;0,0;very low;0,0;0,0;E;6179,0;74,03;457435,99;0,34;153972,23;0,2;0,0;0,0;0,0;457435,99;0,3365984167533473;0,2;30794,446000000004;0,0
Rosenheim;;4,78258E+15;1,21033E+16;;0,0;very low;0,0;0,0;A;6179,0;102,47;633147,57;0,15;97722,32;0,2;0,0;0,0;0,0;633147,57;0,15434367062326404;0,2;19544,464000000004;0,0
Tuntenhausen;Landkreis Rosenheim;4,79538E+15;1,20192E+16;;0,0;very low;0,0;0,0;A;5831,0;60,0;349860,0;0,44;155511,08;0,2;0,0;0,0;0,0;349860,0;0,4444951694963699;0,2;31102,216;0,0
Tuntenhausen;Landkreis Rosenheim;4,79489E+15;1,19891E+16;;0,0;very low;0,0;0,0;G;5831,0;60,0;349860,0;0,67;235083,08;0,3;0,0;0,0;0,0;349860,0;0,6719347167438403;0,3;70524,924;0,0
Bernau am Chiemsee;Landkreis Rosenheim;4,77973E+15;1,23781E+16;;0,0;very low;0,0;0,0;C;5831,0;60,0;349860,0;0,47;164037,2;0,2;0,0;0,0;0,0;349860,0;0,46886526038987025;0,2;32807,44;0,0
Bernau am Chiemsee;Landkreis Rosenheim;4,78178E+16;1,2379E+16;;0,0;very low;0,0;0,0;H;5831,0;65,28;380628,2;0,56;214936,43;0,25;0,0;0,0;0,0;380628,2;0,5646886646864315;0,25;53734,1075;0,0
Babensham;Landkreis Rosenheim;4,80761E+15;1,22229E+16;;0,0;very low;0,0;0,0;F;5831,0;60,0;349860,0;0,53;186831,06;0,25;0,0;0,0;0,0;349860,0;0,5340166352255188;0,25;46707,765;0,0
Kolbermoor;Landkreis Rosenheim;4,78429E+15;1,20412E+15;;0,0;very low;0,0;0,0;E;5831,0;84,07;490240,26;0,41;201653,57;0,2;0,0;0,0;0,0;490240,26;0,4113362089029571;0,2;40330,71400000001;0,0
Kolbermoor;Landkreis Rosenheim;4,78621E+15;1,20742E+16;;0,0;very low;0,0;0,0;B;5831,0;60,0;349860,0;0,48;169485,04;0,2;0,0;0,0;0,0;349860,0;0,48443674612702226;0,2;33897,008;0,0
Kolbermoor;Landkreis Rosenheim;4,78654E+15;1,20682E+16;;0,0;very low;0,0;0,0;A+;5831,0;60,0;349860,0;0,52;183166,78;0,25;0,0;0,0;0,0;349860,0;0,5235430743726062;0,25;45791,695;0,0
Kolbermoor;Landkreis Rosenheim;4,78357E+14;1,20381E+16;;0,0;very low;0,0;0,0;C;5831,0;70,47;410910,24;0,44;181759,89;0,2;0,0;0,0;0,0;410910,24;0,4423347785151327;0,2;36351,978;0,0
Kolbermoor;Landkreis Rosenheim;4,78482E+15;1,20436E+15;;0,0;very low;0,0;0,0;F;5831,0;60,0;349860,0;0,67;235172,79;0,3;0,0;0,0;0,0;349860,0;0,6721911335962957;0,3;70551,837;0,0
Neubeuern;Landkreis Rosenheim;4,77649E+15;1,21434E+15;;0,0;very low;0,0;0,0;G;5831,0;60,0;349860,0;0,33;114175,1;0,2;0,0;0,0;0,0;349860,0;0,3263451094723604;0,2;22835,020000000004;0,0
Bad Feilnbach;Landkreis Rosenheim;4,77534E+15;1,20101E+16;;0,0;very low;0,0;0,0;H;5831,0;60,0;349860,0;0,53;185395,75;0,25;0,0;0,0;0,0;349860,0;0,5299141085005431;0,25;46348,9375;0,0
Bad Feilnbach;Landkreis Rosenheim;4,77525E+15;1,2024E+16;;0,0;very low;0,0;0,0;G;5831,0;60,0;349860,0;0,47;165566,54;0,2;0,0;0,0;0,0;349860,0;0,4732365517635626;0,2;33113,308000000005;0,0
Eggstätt;Landkreis Rosenheim;4,79434E+15;1,23564E+14;;0,0;very low;0,0;0,0;E;5831,0;60,0;349860,0;0,66;229687,15;0,3;0,0;0,0;0,0;349860,0;0,6565116046418568;0,3;68906,14499999999;0,0
Griesstätt;Landkreis Rosenheim;4,79798E+16;1,217E+16;;0,0;very low;0,0;0,0;F;5831,0;97,18;566674,88;0,19;109205,66;0,2;0,0;0,0;0,0;566674,88;0,1927130773822196;0,2;21841,132;0,0
Kiefersfelden;Landkreis Rosenheim;4,76178E+15;1,2073E+15;;0,0;very low;0,0;0,0;H;5831,0;60,0;349860,0;0,54;189874,16;0,25;0,0;0,0;0,0;349860,0;0,5427146858743498;0,25;47468,54;0,0
Kiefersfelden;Landkreis Rosenheim;4,76237E+15;1,20913E+16;;0,0;very low;0,0;0,0;D;5831,0;80,12;467181,54;0,49;229223,76;0,2;0,0;0,0;0,0;467181,54;0,4906524345974801;0,2;45844,75200000001;0,0
Pfaffing;Landkreis Rosenheim;4,80495E+15;1,21318E+15;;0,0;very low;0,0;0,0;A;5831,0;60,0;349860,0;0,47;164810,43;0,2;0,0;0,0;0,0;349860,0;0,4710753730063454;0,2;32962,086;0,0
Mitterskirchen;Landkreis Rottal-Inn;4,8356E+14;1,27452E+15;;0,0;very low;0,0;0,0;F;2273,0;60,0;136380,0;0,5;68108,78;0,2;0,0;0,0;0,0;136380,0;0,4994044581316909;0,2;13621,756000000001;0,0
Julbach;Landkreis Rottal-Inn;4,82484E+15;1,29095E+16;;0,0;very low;0,0;0,0;D;2273,0;128,94;293089,02;0,52;151595,5;0,25;0,0;0,0;0,0;293089,02;0,5172336377527892;0,25;37898,875;0,0
Massing;Landkreis Rottal-Inn;4,83953E+14;1,26467E+15;;0,0;very low;0,0;0,0;D;2273,0;163,86;372443,09;0,42;155365,91;0,2;0,0;0,0;0,0;372443,09;0,41715342335925737;0,2;31073,182;0,0
Kirchdorf am Inn;Landkreis Rottal-Inn;4,82692E+15;1,29635E+15;;0,0;very low;0,0;0,0;G;2273,0;718,24;1632566,8;0,1;166439,26;0,2;0,0;0,0;0,0;1632566,8;0,10194943324830567;0,2;33287,852000000006;0,0
Pfarrkirchen;Landkreis Rottal-Inn;4,84628E+15;1,2985E+15;;0,0;very low;0,0;0,0;E;2273,0;60,0;136380,0;0,4;55113,36;0,2;0,0;0,0;0,0;136380,0;0,4041161460624725;0,2;11022,672;0,0
Pfarrkirchen;Landkreis Rottal-Inn;4,84243E+15;1,29326E+16;;0,0;very low;0,0;0,0;D;2273,0;154,56;351323,26;0,48;169688,8;0,2;0,0;0,0;0,0;351323,26;0,48299904765770413;0,2;33937,76;0,0
Pfarrkirchen;Landkreis Rottal-Inn;4,84616E+16;1,29271E+16;;0,0;very low;0,0;0,0;C;2273,0;142,62;324177,42;0,58;188918,86;0,25;0,0;0,0;0,0;324177,42;0,5827637841031618;0,25;47229,715;0,0
Hebertsfelden;Landkreis Rottal-Inn;4,84131E+15;1,28129E+16;;0,0;very low;0,0;0,0;A+;2273,0;660,68;1501736,6;0,16;236669,74;0,2;0,0;0,0;0,0;1501736,6;0,1575973709370871;0,2;47333,948000000004;0,0
Wittibreut;Landkreis Rottal-Inn;4,83349E+15;1,29784E+16;;0,0;very low;0,0;0,0;F;2273,0;459,08;1043497,63;0,13;133348,37;0,2;0,0;0,0;0,0;1043497,63;0,1277898158714553;0,2;26669,674;0,0
Gangkofen;Landkreis Rottal-Inn;4,84309E+15;1,25132E+15;;0,0;very low;0,0;0,0;H;2273,0;136,44;310125,71;0,34;106396,37;0,2;0,0;0,0;0,0;310125,71;0,3430749743386319;0,2;21279,274;0,0
Gangkofen;Landkreis Rottal-Inn;4,84788E+14;1,24931E+14;;0,0;very low;0,0;0,0;H;2273,0;344,0;781917,46;0,43;338512,12;0,2;0,0;0,0;0,0;781917,46;0,4329256440954778;0,2;67702,424;0,0
Marklkofen;Landkreis Dingolfing-Landau;4,85802E+15;1,25289E+16;;0,0;very low;0,0;0,0;G;2717,0;885,09;2404790,77;0,09;217069,48;0,2;0,0;0,0;0,0;2404790,77;0,09026543294658437;0,2;43413,89600000001;0,0
Loiching;Landkreis Dingolfing-Landau;4,85711E+14;1,24315E+16;;0,0;very low;0,0;0,0;G;2717,0;174,68;474599,9;0,54;258008,38;0,25;0,0;0,0;0,0;474599,9;0,5436334478789397;0,25;64502,095;0,0
Mengkofen;Landkreis Dingolfing-Landau;4,87398E+15;1,24148E+16;;0,0;very low;0,0;0,0;E;2717,0;158,62;430976,45;0,39;169012,21;0,2;0,0;0,0;0,0;430976,45;0,39216112620538773;0,2;33802,442;0,0
Mengkofen;Landkreis Dingolfing-Landau;4,87494E+16;1,24624E+15;;0,0;very low;0,0;0,0;C;2717,0;60,0;163020,0;0,51;82544,05;0,25;0,0;0,0;0,0;163020,0;0,5063430867378236;0,25;20636,0125;0,0
Moosthenning;Landkreis Dingolfing-Landau;4,86541E+15;1,244E+16;;0,0;very low;0,0;0,0;H;2717,0;133,42;362509,14;0,45;163282,45;0,2;0,0;0,0;0,0;362509,14;0,45042298795555885;0,2;32656,490000000005;0,0
Niederviehbach;Landkreis Dingolfing-Landau;4,85798E+15;1,23628E+16;;0,0;very low;0,0;0,0;F;2717,0;60,75;165045,2;0,37;60265,59;0,2;0,0;0,0;0,0;165045,2;0,36514597213369426;0,2;12053,118;0,0
Frontenhausen;Landkreis Dingolfing-Landau;4,85193E+15;1,252E+16;;0,0;very low;0,0;0,0;G;2717,0;147,86;401733,44;0,36;144165,22;0,2;0,0;0,0;0,0;401733,44;0,35885790338986967;0,2;28833,044;0,0
Gottfrieding;Landkreis Dingolfing-Landau;4,8622E+15;1,25256E+15;;0,0;very low;0,0;0,0;D;2717,0;92,24;250608,03;0,35;87020,79;0,2;0,0;0,0;0,0;250608,03;0,34723863397354027;0,2;17404,158;0,0
Dingolfing;Landkreis Dingolfing-Landau;4,86485E+14;1,25165E+16;;0,0;very low;0,0;0,0;D;2717,0;65,28;177354,56;0,42;74655,41;0,2;0,0;0,0;0,0;177354,56;0,4209387680812944;0,2;14931,082000000002;0,0
Dingolfing;Landkreis Dingolfing-Landau;4,86592E+15;1,25009E+16;;0,0;very low;0,0;0,0;A+;2717,0;60,0;163020,0;0,48;78360,49;0,2;0,0;0,0;0,0;163020,0;0,4806802232854865;0,2;15672,098000000002;0,0
Dingolfing;Landkreis Dingolfing-Landau;4,86091E+16;1,24604E+16;;0,0;very low;0,0;0,0;B;2717,0;65,25;177277,64;0,55;97844,34;0,25;0,0;0,0;0,0;177277,64;0,5519271353115937;0,25;24461,085;0,0
Dingolfing;Landkreis Dingolfing-Landau;4,86122E+15;1,2459E+15;;0,0;very low;0,0;0,0;E;2717,0;92,86;252293,6;0,4;102085,37;0,2;0,0;0,0;0,0;252293,6;0,40462924941417455;0,2;20417,074;0,0
Dingolfing;Landkreis Dingolfing-Landau;4,86197E+15;1,24866E+16;;0,0;very low;0,0;0,0;D;2717,0;103,51;281241,14;0,46;129937,13;0,2;0,0;0,0;0,0;281241,14;0,4620132388881655;0,2;25987,426000000003;0,0
Ampfing;Landkreis Mühldorf am Inn;4,82684E+15;1,24345E+16;;0,0;very low;0,0;0,0;F;4119,0;60,0;247140,0;0,47;115329,3;0,2;0,0;0,0;0,0;247140,0;0,466655741684875;0,2;23065,86;0,0
Ampfing;Landkreis Mühldorf am Inn;4,82922E+15;1,24267E+16;;0,0;very low;0,0;0,0;H;4119,0;169,12;696610,02;0,43;300532,77;0,2;0,0;0,0;0,0;696610,02;0,4314218305386994;0,2;60106,554000000004;0,0
Zangberg;Landkreis Mühldorf am Inn;4,82157E+14;1,24394E+15;;0,0;very low;0,0;0,0;B;4119,0;60,0;247140,0;0,45;111930,51;0,2;0,0;0,0;0,0;247140,0;0,4529032532168002;0,2;22386,102;0,0
Zangberg;Landkreis Mühldorf am Inn;4,82817E+15;1,23737E+16;;0,0;very low;0,0;0,0;C;4119,0;132,37;545239,51;0,3;164339,55;0,2;0,0;0,0;0,0;545239,51;0,3014079995780203;0,2;32867,909999999996;0,0
Kraiburg;Landkreis Mühldorf am Inn;4,81563E+15;1,24687E+16;;0,0;very low;0,0;0,0;H;4119,0;91,1;375252,59;0,27;100659,39;0,2;0,0;0,0;0,0;375252,59;0,2682443577537999;0,2;20131,878;0,0
Obertaufkirchen;Landkreis Mühldorf am Inn;4,82368E+16;1,2288E+16;;0,0;very low;0,0;0,0;G;4119,0;92,6;381402,54;0,22;83250,51;0,2;0,0;0,0;0,0;381402,54;0,21827466067740398;0,2;16650,102;0,0
Obertaufkirchen;Landkreis Mühldorf am Inn;4,82573E+14;1,22336E+16;;0,0;very low;0,0;0,0;B;4119,0;67,0;275952,68;0,5;138011,77;0,25;0,0;0,0;0,0;275952,68;0,5001283915778604;0,25;34502,9425;0,0
Schwindegg;Landkreis Mühldorf am Inn;4,82774E+15;1,22499E+16;;0,0;very low;0,0;0,0;A;4119,0;60,0;247140,0;0,64;157569,16;0,3;0,0;0,0;0,0;247140,0;0,6375704459011087;0,3;47270,748;0,0
Schwindegg;Landkreis Mühldorf am Inn;4,8229E+15;1,22619E+16;;0,0;very low;0,0;0,0;A+;4119,0;92,08;379296,11;0,42;159203,12;0,2;0,0;0,0;0,0;379296,11;0,4197330681825342;0,2;31840,624;0,0
Waldkraiburg;Landkreis Mühldorf am Inn;4,82058E+15;1,24179E+16;;0,0;very low;0,0;0,0;E;4119,0;81,67;336394,54;0,43;144358,9;0,2;0,0;0,0;0,0;336394,54;0,4291356809774618;0,2;28871,78;0,0
Waldkraiburg;Landkreis Mühldorf am Inn;4,81981E+16;1,24143E+16;;0,0;very low;0,0;0,0;D;4119,0;60,0;247140,0;0,51;126761,77;0,25;0,0;0,0;0,0;247140,0;0,5129148256049203;0,25;31690,4425;0,0
Waldkraiburg;Landkreis Mühldorf am Inn;4,82075E+15;1,23984E+14;;0,0;very low;0,0;0,0;C;4119,0;60,0;247140,0;0,53;132190,64;0,25;0,0;0,0;0,0;247140,0;0,5348816055676945;0,25;33047,66;0,0
Waldkraiburg;Landkreis Mühldorf am Inn;4,81872E+15;1,23798E+16;;0,0;very low;0,0;0,0;F;4119,0;63,08;259836,89;0,64;166585,27;0,3;0,0;0,0;0,0;259836,89;0,6411147778131119;0,3;49975,581;0,0
Waldkraiburg;Landkreis Mühldorf am Inn;4,82061E+15;1,24092E+16;;0,0;very low;0,0;0,0;A;4119,0;60,0;247140,0;0,43;105455,13;0,2;0,0;0,0;0,0;247140,0;0,42670199077445986;0,2;21091,026;0,0
Waldkraiburg;Landkreis Mühldorf am Inn;4,81859E+15;1,23953E+16;;0,0;very low;0,0;0,0;G;4119,0;60,0;247140,0;0,42;102880,73;0,2;0,0;0,0;0,0;247140,0;0,4162852229505543;0,2;20576,146;0,0
Erharting;Landkreis Mühldorf am Inn;4,82483E+15;1,25733E+15;;0,0;very low;0,0;0,0;C;4119,0;114,58;471936,04;0,27;127606,89;0,2;0,0;0,0;0,0;471936,04;0,27039022067481855;0,2;25521,378;0,0
Erharting;Landkreis Mühldorf am Inn;4,82717E+15;1,26034E+16;;0,0;very low;0,0;0,0;F;4119,0;71,99;296534,39;0,1;31136,95;0,2;0,0;0,0;0,0;296534,39;0,10500282952004318;0,2;6227,39;0,0
Erharting;Landkreis Mühldorf am Inn;4,82604E+15;1,25802E+16;;0,0;very low;0,0;0,0;A+;4119,0;60,0;247140,0;0,46;113613,64;0,2;0,0;0,0;0,0;247140,0;0,4597136845512665;0,2;22722,728000000003;0,0
Töging am Inn;Landkreis Altötting;4,82939E+15;1,25856E+16;;0,0;very low;0,0;0,0;G;3540,0;78,84;279087,29;0,3;84488,88;0,2;0,0;0,0;0,0;279087,29;0,3027328116590333;0,2;16897,776;0,0
Töging am Inn;Landkreis Altötting;4,82438E+15;1,25679E+16;;0,0;very low;0,0;0,0;C;3540,0;75,89;268656,1;0,45;120254,08;0,2;0,0;0,0;0,0;268656,1;0,44761343591305025;0,2;24050,816000000003;0,0
Töging am Inn;Landkreis Altötting;4,82631E+16;1,26036E+16;;0,0;very low;0,0;0,0;G;3540,0;60,0;212400,0;0,56;119120,25;0,25;0,0;0,0;0,0;212400,0;0,560829802259887;0,25;29780,0625;0,0
Engelsberg;Landkreis Traunstein;4,81219E+15;1,24775E+16;;0,0;very low;0,0;0,0;H;4078,0;60,0;244680,0;0,48;117445,01;0,2;0,0;0,0;0,0;244680,0;0,47999431911067514;0,2;23489,002;0,0
Buchbach;Landkreis Mühldorf am Inn;4,8317E+15;1,23249E+16;;0,0;very low;0,0;0,0;F;4119,0;60,0;247140,0;0,55;136351,04;0,25;0,0;0,0;0,0;247140,0;0,5517157886218338;0,25;34087,76;0,0
Dorfen;Landkreis Erding;4,82811E+15;1,21688E+16;;0,0;very low;0,0;0,0;D;5049,0;60,0;302940,0;0,61;184885,71;0,3;0,0;0,0;0,0;302940,0;0,6103047138047137;0,3;55465,712999999996;0,0
Dorfen;Landkreis Erding;4,82938E+15;1,22389E+16;;0,0;very low;0,0;0,0;D;5049,0;60,0;302940,0;0,69;209067,94;0,3;0,0;0,0;0,0;302940,0;0,6901298606984881;0,3;62720,382;0,0
Dorfen;Landkreis Erding;4,82951E+15;1,21355E+16;;0,0;very low;0,0;0,0;A;5049,0;60,0;302940,0;0,41;125488,2;0,2;0,0;0,0;0,0;302940,0;0,4142345018815607;0,2;25097,64;0,0
Dorfen;Landkreis Erding;4,83108E+15;1,22405E+16;;0,0;very low;0,0;0,0;A;5049,0;60,0;302940,0;0,61;183498,64;0,3;0,0;0,0;0,0;302940,0;0,6057260183534694;0,3;55049,592000000004;0,0
Sankt Wolfgang;Landkreis Erding;4,82101E+15;1,22256E+15;;0,0;very low;0,0;0,0;H;5049,0;73,65;371839,02;0,29;108289,94;0,2;0,0;0,0;0,0;371839,02;0,291228015822546;0,2;21657,988;0,0
Isen;Landkreis Erding;4,82046E+15;1,20452E+16;;0,0;very low;0,0;0,0;H;5049,0;60,0;302940,0;0,54;163037,0;0,25;0,0;0,0;0,0;302940,0;0,5381824783785568;0,25;40759,25;0,0
Lengdorf;Landkreis Erding;4,82786E+15;1,20593E+16;;0,0;very low;0,0;0,0;D;5049,0;60,0;302940,0;0,61;184730,81;0,3;0,0;0,0;0,0;302940,0;0,6097933914306464;0,3;55419,242999999995;0,0
Inning am Holz;Landkreis Erding;4,8339E+15;1,21376E+16;;0,0;very low;0,0;0,0;E;5049,0;60,0;302940,0;0,42;128495,37;0,2;0,0;0,0;0,0;302940,0;0,42416112101406217;0,2;25699,074;0,0
Inning am Holz;Landkreis Erding;4,83195E+16;1,20626E+15;;0,0;very low;0,0;0,0;C;5049,0;60,0;302940,0;0,43;129678,0;0,2;0,0;0,0;0,0;302940,0;0,428064963359081;0,2;25935,600000000002;0,0
Inning am Holz;Landkreis Erding;4,83122E+15;1,21228E+16;;0,0;very low;0,0;0,0;B;5049,0;115,39;582618,16;0,41;239702,37;0,2;0,0;0,0;0,0;582618,16;0,4114227575741889;0,2;47940,474;0,0
Taufkirchen;Landkreis Erding;4,83802E+15;1,21791E+16;;0,0;very low;0,0;0,0;E;5049,0;60,0;302940,0;0,62;187676,76;0,3;0,0;0,0;0,0;302940,0;0,6195179243414538;0,3;56303,028;0,0
Taufkirchen;Landkreis Erding;4,83439E+15;1,21729E+16;;0,0;very low;0,0;0,0;G;5049,0;60,0;302940,0;0,64;195338,41;0,3;0,0;0,0;0,0;302940,0;0,6448089060540041;0,3;58601,523;0,0
Taufkirchen;Landkreis Erding;4,83431E+15;1,21283E+16;;0,0;very low;0,0;0,0;G;5049,0;129,78;655253,54;0,12;76406,93;0,2;0,0;0,0;0,0;655253,54;0,11660666495598022;0,2;15281,385999999999;0,0
Pfeffenhausen;Landkreis Landshut;4,86524E+16;1,18897E+16;;0,0;very low;0,0;0,0;B;6042,0;60,0;362520,0;0,69;250235,06;0,3;0,0;0,0;0,0;362520,0;0,6902655301776454;0,3;75070,518;0,0
Kumhausen;Landkreis Landshut;4,85067E+15;1,21928E+15;;0,0;very low;0,0;0,0;D;6042,0;121,89;736460,28;0,27;197819,42;0,2;0,0;0,0;0,0;736460,28;0,26860840342944226;0,2;39563,884000000005;0,0
Kumhausen;Landkreis Landshut;4,85202E+15;1,22003E+16;;0,0;very low;0,0;0,0;C;6042,0;60,0;362520,0;0,62;223559,81;0,3;0,0;0,0;0,0;362520,0;0,6166826933686417;0,3;67067,943;0,0
Kumhausen;Landkreis Landshut;4,85149E+15;1,22274E+15;;0,0;very low;0,0;0,0;E;6042,0;330,52;1997014,96;0,15;291413,33;0,2;0,0;0,0;0,0;1997014,96;0,14592446017530086;0,2;58282,666000000005;0,0
Kumhausen;Landkreis Landshut;4,85038E+16;1,22067E+16;;0,0;very low;0,0;0,0;F;6042,0;69,05;417194,23;0,34;141394,69;0,2;0,0;0,0;0,0;417194,23;0,3389181341266393;0,2;28278,938000000002;0,0
Kumhausen;Landkreis Landshut;4,85695E+15;1,22023E+16;;0,0;very low;0,0;0,0;C;6042,0;60,0;362520,0;0,5;182000,24;0,25;0,0;0,0;0,0;362520,0;0,5020419287211739;0,25;45500,06;0,0
Kumhausen;Landkreis Landshut;4,85812E+15;1,22353E+16;;0,0;very low;0,0;0,0;G;6042,0;285,86;1727167,07;0,11;197688,74;0,2;0,0;0,0;0,0;1727167,07;0,11445837720840751;0,2;39537,748;0,0
Landshut;;4,85251E+15;1,21874E+15;;0,0;very low;0,0;0,0;B;6042,0;60,0;362520,0;0,61;222762,59;0,3;0,0;0,0;0,0;362520,0;0,6144835871124351;0,3;66828,777;0,0
