ort;landkreis;latitude;longitude;GEB_HQ;AEP;flood_risk;Ueberschwemmungstiefe;Schadensfaktor;Energieklasse;Quadratmeterpreise;wohnflaeche;aktueller_immobilienwert;aktuelles_LtV;darlehenbetrag;Risikogewicht;immobilienwert_check;darlehenbetrag_check;ID;Immobilienschaden;EAI;Neuer Immobilienwert;Neue LtV;Risikogewicht;Neue Risikogewicht;Akt. RWA;Neue RWA;RWA Änderung
Dettelbach;Landkreis Kitzingen;4,9805E+15;1,01202E+16;;0.0;very low;0.0;0.0;D;1491.63;160.83;239900.99;0.65;155545.36;0.3;True;True;1091;0.0;0.0;239900.99;0.6483731476056017;0.3;0.3;46663.60799999999;46663.60799999999;0.0
Dettelbach;Landkreis Kitzingen;4,98266E+16;1,01706E+16;;0.0;very low;0.0;0.0;B;1491.63;94.13;140411.08;0.58;82040.7;0.25;True;True;1092;0.0;0.0;140411.08;0.584289359500689;0.25;0.25;20510.175;20510.175;0.0
Simmershofen;Landkreis Neustadt an der Aisch-Bad Windsheim;4,94912E+15;1,01708E+15;;0.0;very low;0.0;0.0;E;1397.49;134.94;188572.4;0.59;111150.28;0.25;True;True;1093;0.0;0.0;188572.4;0.589430266571354;0.25;0.25;27787.57;27787.57;0.0
Simmershofen;Landkreis Neustadt an der Aisch-Bad Windsheim;4,9567E+15;1,02759E+15;;0.0;very low;0.0;0.0;F;1397.49;80.0;111799.57;0.53;58906.52;0.25;True;True;1094;0.0;0.0;111799.57;0.5268939764258485;0.25;0.25;14726.63;14726.63;0.0
Uffenheim;Landkreis Neustadt an der Aisch-Bad Windsheim;4,95288E+15;1,02693E+16;;0.0;very low;0.0;0.0;E;1397.49;151.44;211631.52;0.65;136642.91;0.3;True;True;1095;0.0;0.0;211631.52;0.6456642658900716;0.3;0.3;40992.873;40992.873;0.0
Uffenheim;Landkreis Neustadt an der Aisch-Bad Windsheim;4,95896E+15;1,02296E+16;;0.0;very low;0.0;0.0;D;1397.49;80.0;111799.57;0.49;55300.69;0.2;True;True;1096;0.0;0.0;111799.57;0.49464134790500536;0.2;0.2;11060.138;11060.138;0.0
Weigenheim;Landkreis Neustadt an der Aisch-Bad Windsheim;4,95255E+15;1,02627E+15;;0.0;very low;0.0;0.0;C;1397.49;80.0;111799.57;0.51;56777.97;0.25;True;True;1097;0.0;0.0;111799.57;0.5078549944333417;0.25;0.25;14194.4925;14194.4925;0.0
Weigenheim;Landkreis Neustadt an der Aisch-Bad Windsheim;4,95009E+15;1,02107E+15;;0.0;very low;0.0;0.0;C;1397.49;80.0;111799.57;0.75;83849.68;0.3;True;True;1098;0.0;0.0;111799.57;0.7500000223614455;0.3;0.3;25154.904;25154.904;0.0
Biebelried;Landkreis Kitzingen;4,97284E+16;1,01254E+16;;0.0;very low;0.0;0.0;D;1491.63;113.92;169924.74;0.57;96482.77;0.25;True;True;1099;0.0;0.0;169924.74;0.5677970729865469;0.25;0.25;24120.6925;24120.6925;0.0
Biebelried;Landkreis Kitzingen;4,97263E+15;1,01648E+15;;0.0;very low;0.0;0.0;H;1491.63;88.99;132739.51;0.73;97369.82;0.3;True;True;1100;0.0;0.0;132739.51;0.7335406014381098;0.3;0.3;29210.946;29210.946;0.0
Biebelried;Landkreis Kitzingen;4,97131E+15;1,01819E+16;;0.0;very low;0.0;0.0;H;1491.63;147.96;220703.11;0.71;157287.59;0.3;True;True;1101;0.0;0.0;220703.11;0.7126659429493314;0.3;0.3;47186.276999999995;47186.276999999995;0.0
Biebelried;Landkreis Kitzingen;4,97382E+15;1,0107E+16;;0.0;very low;0.0;0.0;H;1491.63;80.0;119330.54;0.64;75875.51;0.3;True;True;1102;0.0;0.0;119330.54;0.6358431797928678;0.3;0.3;22762.653;22762.653;0.0
Biebelried;Landkreis Kitzingen;4,97747E+15;1,00622E+16;;0.0;very low;0.0;0.0;F;1491.63;119.73;178594.8;0.66;117397.35;0.3;True;True;1103;0.0;0.0;178594.8;0.6573391274549988;0.3;0.3;35219.205;35219.205;0.0
Biebelried;Landkreis Kitzingen;4,97684E+16;1,0077E+16;;0.0;very low;0.0;0.0;D;1491.63;80.0;119330.54;0.55;65741.27;0.25;True;True;1104;0.0;0.0;119330.54;0.5509173929825509;0.25;0.25;16435.3175;16435.3175;0.0
Kitzingen;Landkreis Kitzingen;4,97375E+15;1,00769E+16;;0.0;very low;0.0;0.0;E;1491.63;136.64;203818.12;0.72;146167.8;0.3;True;True;1105;0.0;0.0;203818.12;0.7171482103750147;0.3;0.3;43850.34;43850.34;0.0
Kitzingen;Landkreis Kitzingen;4,97397E+15;1,01594E+16;;0.0;very low;0.0;0.0;B;1491.63;164.49;245351.53;0.63;154243.85;0.3;True;True;1106;0.0;0.0;245351.53;0.6286647162950237;0.3;0.3;46273.155;46273.155;0.0
Kitzingen;Landkreis Kitzingen;4,9716E+16;1,01563E+16;;0.0;very low;0.0;0.0;E;1491.63;80.0;119330.54;0.75;89497.91;0.3;True;True;1107;0.0;0.0;119330.54;0.7500000419004222;0.3;0.3;26849.373;26849.373;0.0
Kitzingen;Landkreis Kitzingen;4,97354E+16;1,00607E+15;;0.0;very low;0.0;0.0;G;1491.63;89.99;134225.23;0.49;66403.62;0.2;True;True;1108;0.0;0.0;134225.23;0.4947178708503609;0.2;0.2;13280.724;13280.724;0.0
Kitzingen;Landkreis Kitzingen;4,97418E+15;1,01913E+16;;0.0;very low;0.0;0.0;D;1491.63;112.9;168410.62;0.65;110150.54;0.3;True;True;1109;0.0;0.0;168410.62;0.6540593461386224;0.3;0.3;33045.162;33045.162;0.0
Kitzingen;Landkreis Kitzingen;4,9748E+16;1,0178E+16;;0.0;very low;0.0;0.0;C;1491.63;164.3;245082.01;0.64;156073.57;0.3;True;True;1110;0.0;0.0;245082.01;0.6368218132371283;0.3;0.3;46822.071;46822.071;0.0
Abtswind;Landkreis Kitzingen;4,97499E+16;1,03253E+15;;0.0;very low;0.0;0.0;B;1491.63;80.0;119330.54;0.62;73695.65;0.3;True;True;1111;0.0;0.0;119330.54;0.617575768952357;0.3;0.3;22108.694999999996;22108.694999999996;0.0
Castell;Landkreis Kitzingen;4,97893E+14;1,02676E+16;;0.0;very low;0.0;0.0;E;1491.63;80.0;119330.54;0.69;82296.33;0.3;True;True;1112;0.0;0.0;119330.54;0.6896501934877693;0.3;0.3;24688.899;24688.899;0.0
Kleinlangheim;Landkreis Kitzingen;4,97831E+15;1,02379E+16;;0.0;very low;0.0;0.0;C;1491.63;164.8;245825.82;0.58;143001.33;0.25;True;True;1113;0.0;0.0;245825.82;0.5817181043065369;0.25;0.25;35750.3325;35750.3325;0.0
Rüdenhausen;Landkreis Kitzingen;4,9778E+15;1,02805E+16;;0.0;very low;0.0;0.0;B;1491.63;138.42;206466.54;0.68;139928.95;0.3;True;True;1114;0.0;0.0;206466.54;0.677731849431874;0.3;0.3;41978.685000000005;41978.685000000005;0.0
Wiesenbronn;Landkreis Kitzingen;4,97142E+15;1,03715E+16;;0.0;very low;0.0;0.0;D;1491.63;80.0;119330.54;0.6;71218.66;0.25;True;True;1115;0.0;0.0;119330.54;0.5968183836258514;0.25;0.25;17804.665;17804.665;0.0
Marktsteft;Landkreis Kitzingen;4,96908E+15;1,01621E+16;;0.0;very low;0.0;0.0;A;1491.63;94.51;140971.9;0.56;79125.73;0.25;True;True;1116;0.0;0.0;140971.9;0.5612872494447475;0.25;0.25;19781.4325;19781.4325;0.0
Obernbreit;Landkreis Kitzingen;4,96497E+16;1,02116E+15;;0.0;very low;0.0;0.0;E;1491.63;89.63;133688.02;0.7;93309.12;0.3;True;True;1117;0.0;0.0;133688.02;0.6979617171381549;0.3;0.3;27992.735999999997;27992.735999999997;0.0
Seinsheim;Landkreis Kitzingen;4,96372E+15;1,02206E+15;;0.0;very low;0.0;0.0;F;1491.63;80.0;119330.54;0.75;89497.91;0.3;True;True;1118;0.0;0.0;119330.54;0.7500000419004222;0.3;0.3;26849.373;26849.373;0.0
Grettstadt;Landkreis Schweinfurt;4,99685E+15;1,03073E+16;;0.0;very low;0.0;0.0;H;1235.23;101.39;125243.78;0.71;89335.49;0.3;True;True;1119;0.0;0.0;125243.78;0.7132928277955202;0.3;0.3;26800.647;26800.647;0.0
Frankenwinheim;Landkreis Schweinfurt;4,98893E+13;1,03251E+15;;0.0;very low;0.0;0.0;H;1235.23;164.16;202770.6;0.59;119527.89;0.25;True;True;1120;0.0;0.0;202770.6;0.5894734739651606;0.25;0.25;29881.9725;29881.9725;0.0
Frankenwinheim;Landkreis Schweinfurt;4,99072E+16;1,02976E+16;;0.0;very low;0.0;0.0;B;1235.23;98.89;122156.04;0.7;85227.14;0.3;True;True;1121;0.0;0.0;122156.04;0.6976907568385485;0.3;0.3;25568.142;25568.142;0.0
Gerolzhofen;Landkreis Schweinfurt;4,9877E+15;1,03242E+16;;0.0;very low;0.0;0.0;B;1235.23;130.38;161044.54;0.65;104883.2;0.3;True;True;1122;0.0;0.0;161044.54;0.6512682764656287;0.3;0.3;31464.96;31464.96;0.0
Gerolzhofen;Landkreis Schweinfurt;4,98942E+15;1,03567E+16;;0.0;very low;0.0;0.0;G;1235.23;111.75;138033.11;0.44;60930.42;0.2;True;True;1123;0.0;0.0;138033.11;0.44141887406579483;0.2;0.2;12186.084;12186.084;0.0
Gochsheim;Landkreis Schweinfurt;5,00017E+15;1,02667E+15;;0.0;very low;0.0;0.0;A+;1235.23;157.28;194281.67;0.6;117044.46;0.25;True;True;1124;0.0;0.0;194281.67;0.6024472612367394;0.25;0.3;29261.115;35113.338;0.19999999999999996
Gochsheim;Landkreis Schweinfurt;5,00118E+15;1,02708E+16;;0.0;very low;0.0;0.0;H;1235.23;142.27;175741.23;0.67;117187.96;0.3;True;True;1125;0.0;0.0;175741.23;0.6668210982704514;0.3;0.3;35156.388;35156.388;0.0
Sulzheim;Landkreis Schweinfurt;4,99628E+15;1,03403E+16;;0.0;very low;0.0;0.0;E;1235.23;88.56;109392.91;0.65;70880.6;0.3;True;True;1126;0.0;0.0;109392.91;0.6479450999155247;0.3;0.3;21264.18;21264.18;0.0
Donnersdorf;Landkreis Schweinfurt;4,99968E+15;1,03916E+16;;0.0;very low;0.0;0.0;E;1235.23;80.0;98818.0;0.49;48250.03;0.2;True;True;1127;0.0;0.0;98818.0;0.4882716711530288;0.2;0.2;9650.006;9650.006;0.0
Schweinfurt;;5,00746E+16;1,02383E+16;;0.0;very low;0.0;0.0;E;1618.01;142.01;229767.84;0.43;98795.37;0.2;True;True;1128;0.0;0.0;229767.84;0.42997910412527707;0.2;0.2;19759.074;19759.074;0.0
Schweinfurt;;5,00562E+16;1,02609E+16;;0.0;very low;0.0;0.0;A;1618.01;142.47;230516.6;0.67;155022.66;0.3;True;True;1129;0.0;0.0;230516.6;0.6725010693373059;0.3;0.3;46506.798;46506.798;0.0
Schweinfurt;;5,00512E+15;1,02549E+15;;0.0;very low;0.0;0.0;C;1618.01;121.72;196938.8;0.5;99443.24;0.2;True;True;1130;0.0;0.0;196938.8;0.504944886431724;0.2;0.25;19888.648;24860.81;0.25
Schweinfurt;;5,00542E+14;1,02267E+15;;0.0;very low;0.0;0.0;H;1618.01;150.05;242786.35;0.43;104857.98;0.2;True;True;1131;0.0;0.0;242786.35;0.431894050056768;0.2;0.2;20971.596;20971.596;0.0
Schweinfurt;;5,00717E+16;1,02558E+16;;0.0;very low;0.0;0.0;D;1618.01;115.0;186066.0;0.68;126638.64;0.3;True;True;1132;0.0;0.0;186066.0;0.6806113959562736;0.3;0.3;37991.592;37991.592;0.0
Schweinfurt;;5,00817E+15;1,02598E+16;;0.0;very low;0.0;0.0;H;1618.01;150.65;243746.99;0.47;114062.61;0.2;True;True;1133;0.0;0.0;243746.99;0.46795494787443326;0.2;0.2;22812.522;22812.522;0.0
Schonungen;Landkreis Schweinfurt;5,00756E+15;1,03252E+16;;0.0;very low;0.0;0.0;D;1235.23;80.0;98818.0;0.55;54562.41;0.25;True;True;1134;0.0;0.0;98818.0;0.5521505191361898;0.25;0.25;13640.6025;13640.6025;0.0
Schonungen;Landkreis Schweinfurt;5,01221E+15;1,03484E+16;;0.0;very low;0.0;0.0;D;1235.23;105.46;130264.05;0.68;88480.02;0.3;True;True;1135;0.0;0.0;130264.05;0.6792359058389479;0.3;0.3;26544.006;26544.006;0.0
Aura a.d.Saale;Landkreis Bad Kissingen;5,01763E+15;1,00617E+16;;0.0;very low;0.0;0.0;F;1091.68;80.0;87334.31;0.44;38606.0;0.2;True;True;1136;0.0;0.0;87334.31;0.4420484915951131;0.2;0.2;7721.200000000001;7721.200000000001;0.0
Euerdorf;Landkreis Bad Kissingen;5,01557E+14;1,00823E+15;;0.0;very low;0.0;0.0;C;1091.68;154.24;168380.22;0.53;89747.42;0.25;True;True;1137;0.0;0.0;168380.22;0.5330045298669879;0.25;0.25;22436.855;22436.855;0.0
Sulzthal;Landkreis Bad Kissingen;5,01507E+15;1,00207E+15;;0.0;very low;0.0;0.0;C;1091.68;143.61;156779.32;0.75;116883.03;0.3;True;True;1138;0.0;0.0;156779.32;0.7455258129707413;0.3;0.3;35064.909;35064.909;0.0
Oerlenbach;Landkreis Bad Kissingen;5,01342E+14;1,0093E+16;;0.0;very low;0.0;0.0;C;1091.68;151.26;165127.41;0.75;123845.56;0.3;True;True;1139;0.0;0.0;165127.41;0.7500000151398244;0.3;0.3;37153.668;37153.668;0.0
Burkardroth;Landkreis Bad Kissingen;5,03012E+15;9,98916E+15;;0.0;very low;0.0;0.0;E;1091.68;98.01;106997.4;0.72;77146.12;0.3;True;True;1140;0.0;0.0;106997.4;0.7210092955529761;0.3;0.3;23143.836;23143.836;0.0
Burkardroth;Landkreis Bad Kissingen;5,02943E+16;1E+16;;0.0;very low;0.0;0.0;D;1091.68;112.01;122283.33;0.49;59735.35;0.2;True;True;1141;0.0;0.0;122283.33;0.4884995362818464;0.2;0.2;11947.07;11947.07;0.0
Zeitlofs;Landkreis Bad Kissingen;5,0251E+15;9,67608E+15;;0.0;very low;0.0;0.0;D;1091.68;80.0;87334.31;0.68;59074.76;0.3;True;True;1142;0.0;0.0;87334.31;0.6764209850630297;0.3;0.3;17722.428;17722.428;0.0
Nüdlingen;Landkreis Bad Kissingen;5,02499E+15;1,01355E+15;;0.0;very low;0.0;0.0;G;1091.68;123.4;134710.95;0.71;95528.46;0.3;True;True;1143;0.0;0.0;134710.95;0.7091365623952618;0.3;0.3;28658.538;28658.538;0.0
Hammelburg;Landkreis Bad Kissingen;5,016E+15;9,92489E+15;;0.0;very low;0.0;0.0;A+;1091.68;80.0;87334.31;0.57;49934.61;0.25;True;True;1144;0.0;0.0;87334.31;0.5717639493573603;0.25;0.25;12483.6525;12483.6525;0.0
Hammelburg;Landkreis Bad Kissingen;5,00305E+16;9,9343E+14;;0.0;very low;0.0;0.0;A+;1091.68;152.46;166433.92;0.48;80122.65;0.2;True;True;1145;0.0;0.0;166433.92;0.48140817689086446;0.2;0.2;16024.529999999999;16024.529999999999;0.0
Hammelburg;Landkreis Bad Kissingen;5,00711E+15;9,87179E+14;;0.0;very low;0.0;0.0;C;1091.68;159.19;173788.57;0.75;130341.43;0.3;True;True;1146;0.0;0.0;173788.57;0.7500000143852958;0.3;0.3;39102.429;39102.429;0.0
Oberleichtersbach;Landkreis Bad Kissingen;5,02831E+15;9,80342E+15;;0.0;very low;0.0;0.0;E;1091.68;80.0;87334.31;0.7;61221.98;0.3;True;True;1147;0.0;0.0;87334.31;0.701007198659954;0.3;0.3;18366.594;18366.594;0.0
Ochsenfurt;Landkreis Würzburg;4,96127E+16;1,00518E+15;;0.0;very low;0.0;0.0;F;1571.73;97.26;152869.17;0.57;87646.99;0.25;True;True;1148;0.0;0.0;152869.17;0.5733464111828435;0.25;0.25;21911.7475;21911.7475;0.0
Ochsenfurt;Landkreis Würzburg;4,97057E+16;1,00727E+16;;0.0;very low;0.0;0.0;F;1571.73;131.42;206548.97;0.59;121226.0;0.25;True;True;1149;0.0;0.0;206548.97;0.5869116655483685;0.25;0.25;30306.5;30306.5;0.0
Ochsenfurt;Landkreis Würzburg;4,9692E+15;1,00661E+15;;0.0;very low;0.0;0.0;D;1571.73;162.39;255234.41;0.51;129241.93;0.25;True;True;1150;0.0;0.0;255234.41;0.5063656189618007;0.25;0.25;32310.4825;32310.4825;0.0
Thüngersheim;Landkreis Würzburg;4,98793E+14;9,83979E+15;;0.0;very low;0.0;0.0;G;1571.73;166.46;261626.92;0.54;141738.54;0.25;True;True;1151;0.0;0.0;261626.92;0.5417582410862002;0.25;0.25;35434.635;35434.635;0.0
Hausen;Landkreis Rhön-Grabfeld;5,05009E+15;1,0263E+15;;0.0;very low;0.0;0.0;C;881.04;133.98;118041.44;0.61;71687.91;0.3;True;True;1152;0.0;0.0;118041.44;0.6073113814944989;0.3;0.3;21506.373;21506.373;0.0
Nordheim v.d.Rhön;Landkreis Rhön-Grabfeld;5,05097E+15;1,02082E+15;;0.0;very low;0.0;0.0;A+;881.04;114.56;100928.98;0.61;61956.48;0.3;True;True;1153;0.0;0.0;100928.98;0.6138621434596883;0.3;0.3;18586.944;18586.944;0.0
Sondheim v.d.Rhön;Landkreis Rhön-Grabfeld;5,04576E+16;1,01686E+16;;0.0;very low;0.0;0.0;H;881.04;118.91;104765.57;0.64;67353.24;0.3;True;True;1154;0.0;0.0;104765.57;0.6428947983578956;0.3;0.3;20205.972;20205.972;0.0
Willmars;Landkreis Rhön-Grabfeld;5,04847E+15;1,00395E+16;;0.0;very low;0.0;0.0;H;881.04;143.66;126570.47;0.71;89799.72;0.3;True;True;1155;0.0;0.0;126570.47;0.7094839736314481;0.3;0.3;26939.916;26939.916;0.0
Bad Neustadt an der Saale;Landkreis Rhön-Grabfeld;5,03244E+15;1,02594E+16;;0.0;very low;0.0;0.0;C;881.04;109.36;96353.06;0.68;65481.95;0.3;True;True;1156;0.0;0.0;96353.06;0.6796042595844906;0.3;0.3;19644.585;19644.585;0.0
Bad Neustadt an der Saale;Landkreis Rhön-Grabfeld;5,0293E+15;1,02516E+16;;0.0;very low;0.0;0.0;E;881.04;80.0;70483.24;0.61;42930.11;0.3;True;True;1157;0.0;0.0;70483.24;0.6090825279882139;0.3;0.3;12879.033;12879.033;0.0
Bad Neustadt an der Saale;Landkreis Rhön-Grabfeld;5,03186E+16;1,02297E+15;;0.0;very low;0.0;0.0;H;881.04;104.87;92392.96;0.69;64114.32;0.3;True;True;1158;0.0;0.0;92392.96;0.6939307929954835;0.3;0.3;19234.296;19234.296;0.0
Bad Neustadt an der Saale;Landkreis Rhön-Grabfeld;5,03051E+15;1,02483E+16;;0.0;very low;0.0;0.0;D;881.04;80.0;70483.24;0.54;38288.91;0.25;True;True;1159;0.0;0.0;70483.24;0.543234249730858;0.25;0.25;9572.2275;9572.2275;0.0
Bad Neustadt an der Saale;Landkreis Rhön-Grabfeld;5,03364E+16;1,01886E+16;;0.0;very low;0.0;0.0;C;881.04;88.97;78389.01;0.73;57533.89;0.3;True;True;1160;0.0;0.0;78389.01;0.7339535223113547;0.3;0.3;17260.166999999998;17260.166999999998;0.0
Salz;Landkreis Rhön-Grabfeld;5,03386E+15;1,01853E+15;;0.0;very low;0.0;0.0;G;881.04;91.75;80834.58;0.52;41803.03;0.25;True;True;1161;0.0;0.0;80834.58;0.5171429108680963;0.25;0.25;10450.7575;10450.7575;0.0
Salz;Landkreis Rhön-Grabfeld;5,03024E+15;1,0232E+16;;0.0;very low;0.0;0.0;E;881.04;137.42;121073.65;0.49;58794.01;0.2;True;True;1162;0.0;0.0;121073.65;0.48560533196116584;0.2;0.2;11758.802000000001;11758.802000000001;0.0
Salz;Landkreis Rhön-Grabfeld;5,03037E+15;1,02512E+14;;0.0;very low;0.0;0.0;F;881.04;151.02;133051.89;0.66;87424.35;0.3;True;True;1163;0.0;0.0;133051.89;0.657069583904445;0.3;0.3;26227.305;26227.305;0.0
Salz;Landkreis Rhön-Grabfeld;5,03067E+15;1,02236E+16;;0.0;very low;0.0;0.0;G;881.04;155.9;137352.5;0.62;85222.79;0.3;True;True;1164;0.0;0.0;137352.5;0.6204677017163867;0.3;0.3;25566.836999999996;25566.836999999996;0.0
Salz;Landkreis Rhön-Grabfeld;5,03613E+15;1,01753E+16;;0.0;very low;0.0;0.0;F;881.04;122.98;108347.53;0.55;59691.63;0.25;True;True;1165;0.0;0.0;108347.53;0.5509274646131758;0.25;0.25;14922.9075;14922.9075;0.0
Bastheim;Landkreis Rhön-Grabfeld;5,04014E+15;1,01537E+15;;0.0;very low;0.0;0.0;C;881.04;145.64;128318.96;0.69;88018.72;0.3;True;True;1166;0.0;0.0;128318.96;0.6859369807860038;0.3;0.3;26405.615999999998;26405.615999999998;0.0
Bischofsheim i.d.Rhön;Landkreis Rhön-Grabfeld;5,04049E+16;9,97182E+14;;0.0;very low;0.0;0.0;G;881.04;112.29;98931.72;0.7;69073.91;0.3;True;True;1167;0.0;0.0;98931.72;0.6981978075383709;0.3;0.3;20722.173;20722.173;0.0
Mellrichstadt;Landkreis Rhön-Grabfeld;5,04069E+16;1,03842E+16;;0.0;very low;0.0;0.0;G;881.04;80.0;70483.24;0.68;47769.72;0.3;True;True;1168;0.0;0.0;70483.24;0.6777458016969707;0.3;0.3;14330.916;14330.916;0.0
Mellrichstadt;Landkreis Rhön-Grabfeld;5,0435E+15;1,03124E+15;;0.0;very low;0.0;0.0;G;881.04;94.0;82814.21;0.67;55465.18;0.3;True;True;1169;0.0;0.0;82814.21;0.66975438152462;0.3;0.3;16639.554;16639.554;0.0
Heustreu;Landkreis Rhön-Grabfeld;5,03183E+15;1,01542E+16;;0.0;very low;0.0;0.0;A+;881.04;107.52;94731.35;0.48;45670.17;0.2;True;True;1170;0.0;0.0;94731.35;0.48210196518892634;0.2;0.2;9134.034;9134.034;0.0
Heustreu;Landkreis Rhön-Grabfeld;5,0313E+15;1,01737E+16;;0.0;very low;0.0;0.0;E;881.04;118.05;104007.78;0.75;78005.83;0.3;True;True;1171;0.0;0.0;104007.78;0.7499999519266732;0.3;0.3;23401.749;23401.749;0.0
Heustreu;Landkreis Rhön-Grabfeld;5,03107E+16;1,009E+16;;0.0;very low;0.0;0.0;D;881.04;114.54;100918.57;0.5;50739.04;0.2;True;True;1172;0.0;0.0;100918.57;0.5027720864455372;0.2;0.25;10147.808;12684.76;0.25
Heustreu;Landkreis Rhön-Grabfeld;5,0341E+15;1,00927E+16;;0.0;very low;0.0;0.0;B;881.04;159.36;140400.75;0.51;71639.9;0.25;True;True;1173;0.0;0.0;140400.75;0.5102529722953759;0.25;0.25;17909.975;17909.975;0.0
Hohenroth;Landkreis Rhön-Grabfeld;5,03707E+15;1,0197E+15;;0.0;very low;0.0;0.0;D;881.04;148.97;131246.18;0.72;93909.59;0.3;True;True;1174;0.0;0.0;131246.18;0.7155224632061672;0.3;0.3;28172.876999999997;28172.876999999997;0.0
Hohenroth;Landkreis Rhön-Grabfeld;5,03193E+15;1,00747E+15;;0.0;very low;0.0;0.0;F;881.04;90.36;79606.47;0.75;59704.85;0.3;True;True;1175;0.0;0.0;79606.47;0.7499999685955174;0.3;0.3;17911.454999999998;17911.454999999998;0.0
Hohenroth;Landkreis Rhön-Grabfeld;5,03667E+15;1,02283E+16;;0.0;very low;0.0;0.0;G;881.04;88.84;78268.06;0.65;50529.64;0.3;True;True;1176;0.0;0.0;78268.06;0.6455971950754881;0.3;0.3;15158.892;15158.892;0.0
Hohenroth;Landkreis Rhön-Grabfeld;5,03196E+15;1,02701E+16;;0.0;very low;0.0;0.0;F;881.04;80.0;70483.24;0.53;37588.3;0.25;True;True;1177;0.0;0.0;70483.24;0.5332941561710274;0.25;0.25;9397.075;9397.075;0.0
Hollstadt;Landkreis Rhön-Grabfeld;5,03388E+15;1,00576E+15;;0.0;very low;0.0;0.0;F;881.04;140.89;124128.06;0.58;71616.73;0.25;True;True;1178;0.0;0.0;124128.06;0.5769584250329861;0.25;0.25;17904.1825;17904.1825;0.0
Hollstadt;Landkreis Rhön-Grabfeld;5,03314E+15;1,01091E+16;;0.0;very low;0.0;0.0;B;881.04;165.73;146015.91;0.75;109511.93;0.3;True;True;1179;0.0;0.0;146015.91;0.749999982878578;0.3;0.3;32853.579;32853.579;0.0
Hollstadt;Landkreis Rhön-Grabfeld;5,03645E+16;1,02158E+15;;0.0;very low;0.0;0.0;C;881.04;102.09;89944.32;0.65;58254.06;0.3;True;True;1180;0.0;0.0;89944.32;0.6476680239508175;0.3;0.3;17476.217999999997;17476.217999999997;0.0
Hollstadt;Landkreis Rhön-Grabfeld;5,02943E+15;1,01743E+15;;0.0;very low;0.0;0.0;A;881.04;80.0;70483.24;0.46;32394.86;0.2;True;True;1181;0.0;0.0;70483.24;0.45961082379300383;0.2;0.2;6478.972000000001;6478.972000000001;0.0
Niederlauer;Landkreis Rhön-Grabfeld;5,03655E+15;1,02782E+16;;0.0;very low;0.0;0.0;C;881.04;165.08;145438.33;0.59;85212.04;0.25;True;True;1182;0.0;0.0;145438.33;0.58589809165163;0.25;0.25;21303.01;21303.01;0.0
Niederlauer;Landkreis Rhön-Grabfeld;5,0363E+15;1,02992E+16;;0.0;very low;0.0;0.0;D;881.04;80.0;70483.24;0.49;34876.85;0.2;True;True;1183;0.0;0.0;70483.24;0.49482472712661896;0.2;0.2;6975.37;6975.37;0.0
Niederlauer;Landkreis Rhön-Grabfeld;5,0324E+15;1,0349E+16;;0.0;very low;0.0;0.0;D;881.04;115.2;101497.32;0.46;47014.27;0.2;True;True;1184;0.0;0.0;101497.32;0.4632070088156022;0.2;0.2;9402.854;9402.854;0.0
Niederlauer;Landkreis Rhön-Grabfeld;5,03282E+15;1,017E+16;;0.0;very low;0.0;0.0;C;881.04;122.25;107705.86;0.71;76599.45;0.3;True;True;1185;0.0;0.0;107705.86;0.7111911088217484;0.3;0.3;22979.835;22979.835;0.0
Rödelmaier;Landkreis Rhön-Grabfeld;5,03041E+15;1,01132E+16;;0.0;very low;0.0;0.0;C;881.04;80.0;70483.24;0.65;45574.57;0.3;True;True;1186;0.0;0.0;70483.24;0.6466015183183973;0.3;0.3;13672.371;13672.371;0.0
Rödelmaier;Landkreis Rhön-Grabfeld;5,03368E+15;1,01318E+15;;0.0;very low;0.0;0.0;E;881.04;92.61;81595.95;0.72;58554.56;0.3;True;True;1187;0.0;0.0;81595.95;0.717616009127904;0.3;0.3;17566.368;17566.368;0.0
Rödelmaier;Landkreis Rhön-Grabfeld;5,02992E+15;1,00991E+15;;0.0;very low;0.0;0.0;E;881.04;154.8;136381.25;0.49;66806.41;0.2;True;True;1188;0.0;0.0;136381.25;0.48985040098987215;0.2;0.2;13361.282000000001;13361.282000000001;0.0
Rödelmaier;Landkreis Rhön-Grabfeld;5,03376E+16;1,01706E+16;;0.0;very low;0.0;0.0;D;881.04;91.71;80796.94;0.75;60321.31;0.3;True;True;1189;0.0;0.0;80796.94;0.7465791402496184;0.3;0.3;18096.393;18096.393;0.0
Strahlungen;Landkreis Rhön-Grabfeld;5,03772E+15;1,03654E+16;;0.0;very low;0.0;0.0;E;881.04;80.0;70483.24;0.45;31368.3;0.2;True;True;1190;0.0;0.0;70483.24;0.4450462265923076;0.2;0.2;6273.66;6273.66;0.0
Strahlungen;Landkreis Rhön-Grabfeld;5,02914E+15;1,01872E+16;;0.0;very low;0.0;0.0;G;881.04;165.53;145840.89;0.74;108354.96;0.3;True;True;1191;0.0;0.0;145840.89;0.7429669415758502;0.3;0.3;32506.488;32506.488;0.0
Strahlungen;Landkreis Rhön-Grabfeld;5,0332E+15;1,02929E+16;;0.0;very low;0.0;0.0;D;881.04;163.13;143727.24;0.7;100025.82;0.3;True;True;1192;0.0;0.0;143727.24;0.6959419801006407;0.3;0.3;30007.746;30007.746;0.0
